,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
18,2005,239,3587,865,4.1,35,14,191,204,389,1898,8,21,4.3,96,428,1689,9,3.9,70,106,780,25,196,21.9,16.3,Own 27.6,2:15,4.56,18.2,1.01,204,49,24.0%,8,5,62.5%,28,11,39.3%
19,2004,259,4585,1026,4.5,40,19,280,325,561,3136,16,21,5.1,172,413,1449,10,3.5,83,103,859,25,200,22.0,20.0,Own 28.7,2:21,5.25,22.8,1.18,222,72,32.4%,19,14,73.7%,41,20,48.8%
20,2003,384,5687,1038,5.5,25,10,313,299,511,3408,25,15,6.3,172,499,2279,16,4.6,118,104,807,23,194,35.1,12.4,Own 34.0,2:34,5.55,29.3,1.92,215,86,40.0%,19,5,26.3%,62,29,46.8%
21,2002,367,5701,1082,5.3,17,7,342,354,571,3457,23,10,5.8,182,489,2244,16,4.6,141,87,725,19,173,37.6,9.2,Own 31.2,3:01,6.46,32.9,2.03,243,127,52.3%,13,8,61.5%,56,27,48.2%
22,2001,409,5689,1041,5.5,19,7,328,318,506,3445,32,12,6.5,184,509,2244,16,4.4,121,82,669,23,182,36.3,10.4,Own 30.7,2:51,5.86,31.2,2.14,213,95,44.6%,17,9,52.9%,52,33,63.5%
23,2000,388,6040,1024,5.9,19,9,334,366,583,4239,32,10,7.0,211,416,1801,15,4.3,98,134,1135,25,181,34.3,10.5,Own 30.6,2:39,5.78,33.3,2.07,202,84,41.6%,20,10,50.0%,62,37,59.7%
24,1999,295,5380,1012,5.3,32,13,300,324,560,3285,14,19,5.5,172,418,2095,14,5.0,102,120,1045,26,182,26.9,15.9,Own 28.5,2:40,5.69,29.5,1.42,206,70,34.0%,23,8,34.8%,45,21,46.7%
25,1998,479,6800,1100,6.2,30,15,381,347,556,4256,41,15,7.0,223,491,2544,19,5.2,129,133,1156,29,,,,,,,,,,,,,,,,,
26,1997,375,5112,999,5.1,20,9,294,278,432,3143,20,11,6.6,167,523,1969,16,3.8,106,115,979,21,,,,,,,,,,,,,,,,,
27,1996,398,5506,1046,5.3,24,8,315,358,550,3659,24,16,6.2,188,454,1847,17,4.1,108,119,925,19,,,,,,,,,,,,,,,,,
28,1995,457,6087,1092,5.6,28,12,355,432,644,4608,29,16,6.8,231,415,1479,19,3.6,109,88,711,15,,,,,,,,,,,,,,,,,
29,1994,505,6060,1037,5.8,24,13,362,359,511,4163,37,11,7.6,210,491,1897,23,3.9,122,109,890,30,,,,,,,,,,,,,,,,,
30,1993,473,6435,1022,6.3,30,13,372,354,524,4302,29,17,7.7,212,463,2133,26,4.6,134,95,800,26,,,,,,,,,,,,,,,,,
31,1992,431,6195,994,6.2,22,13,344,319,480,3880,29,9,7.6,192,482,2315,22,4.8,135,80,636,17,,,,,,,,,,,,,,,,,
32,1991,393,5858,986,5.9,31,19,336,325,522,3997,29,12,7.3,197,440,1861,19,4.2,112,114,902,27,,,,,,,,,,,,,,,,,
33,1990,353,5895,1074,5.5,30,14,324,360,583,4177,28,16,6.7,201,454,1718,12,3.8,107,104,828,16,,,,,,,,,,,,,,,,,
34,1989,442,6268,1021,6.1,25,14,350,339,483,4302,35,11,8.1,209,493,1966,14,4.0,124,109,922,17,,,,,,,,,,,,,,,,,
35,1988,369,5900,1076,5.5,26,12,326,293,502,3377,21,14,6.2,167,527,2523,18,4.8,141,115,986,18,,,,,,,,,,,,,,,,,
36,1987,459,5987,1054,5.7,26,12,357,322,501,3750,44,14,7.1,202,524,2237,11,4.3,134,88,792,21,,,,,,,,,,,,,,,,,
37,1986,374,6082,1118,5.4,29,9,346,353,582,4096,21,20,6.7,213,510,1986,16,3.9,114,95,691,19,,,,,,,,,,,,,,,,,
38,1985,411,5920,1069,5.5,34,20,340,331,550,3688,28,14,6.2,179,477,2232,20,4.7,137,105,868,24,,,,,,,,,,,,,,,,,
39,1984,475,6366,1057,6.0,22,12,356,312,496,3901,32,10,7.5,204,534,2465,21,4.6,138,100,884,14,,,,,,,,,,,,,,,,,
40,1983,432,6054,1072,5.6,31,19,344,339,528,3797,27,12,6.8,199,511,2257,17,4.4,129,89,695,16,,,,,,,,,,,,,,,,,
41,1982,209,3242,587,5.5,21,10,183,215,348,2502,17,11,6.8,121,219,740,6,3.4,49,45,451,13,,,,,,,,,,,,,,,,,
42,1981,357,5484,1106,5.0,25,12,317,328,517,3543,20,13,6.5,183,560,1941,17,3.5,110,92,752,24,,,,,,,,,,,,,,,,,
43,1980,320,5320,1042,5.1,40,14,298,363,597,3577,27,26,5.7,171,415,1743,10,4.2,105,109,933,22,,,,,,,,,,,,,,,,,
44,1979,308,5573,1099,5.1,39,18,336,361,602,3641,18,21,5.9,200,480,1932,17,4.0,120,95,853,16,,,,,,,,,,,,,,,,,
45,1978,219,4047,1062,3.8,63,27,257,190,435,1956,9,36,4.1,106,585,2091,14,3.6,117,115,930,34,,,,,,,,,,,,,,,,,
46,1977,220,3594,877,4.1,25,8,219,136,277,1508,9,17,4.8,81,564,2086,16,3.7,126,99,830,12,,,,,,,,,,,,,,,,,
47,1976,270,4085,916,4.5,33,12,242,155,306,1638,15,21,4.8,91,576,2447,14,4.2,131,102,848,20,,,,,,,,,,,,,,,,,
48,1975,255,4158,905,4.6,44,25,240,234,450,2560,15,19,5.3,133,422,1598,12,3.8,86,89,693,21,,,,,,,,,,,,,,,,,
49,1974,226,3988,873,4.6,42,14,227,170,361,2007,15,28,5.1,104,477,1981,10,4.2,101,63,606,22,,,,,,,,,,,,,,,,,
50,1973,262,4224,915,4.6,39,14,251,233,466,2481,9,25,5.0,127,422,1743,15,4.1,97,93,903,27,,,,,,,,,,,,,,,,,
51,1972,353,4351,847,5.1,37,13,234,217,380,2735,27,24,6.8,129,445,1616,11,3.6,87,73,664,18,,,,,,,,,,,,,,,,,
52,1971,300,4706,900,5.2,42,18,257,209,391,2577,18,24,6.4,122,498,2129,12,4.3,113,88,961,22,,,,,,,,,,,,,,,,,
53,1970,352,4503,862,5.2,25,15,237,226,383,2923,25,10,7.5,125,471,1580,13,3.4,86,88,997,26,,,,,,,,,,,,,,,,,
54,1969,277,4694,914,5.1,38,12,253,278,496,3158,22,26,6.0,153,391,1536,13,3.9,84,85,845,16,,,,,,,,,,,,,,,,,
55,1968,303,4709,887,5.3,37,14,260,239,417,2925,24,23,6.6,141,443,1784,11,4.0,98,90,794,21,,,,,,,,,,,,,,,,,
56,1967,273,4418,929,4.8,36,10,242,228,469,2654,16,26,5.4,121,434,1764,16,4.1,101,89,931,20,,,,,,,,,,,,,,,,,
57,1966,320,4782,952,5.0,38,12,282,261,500,2992,21,26,5.6,153,422,1790,12,4.2,101,86,819,28,,,,,,,,,,,,,,,,,
58,1965,421,5270,901,5.8,40,19,292,272,454,3487,35,21,7.4,172,428,1783,13,4.2,97,79,785,23,,,,,,,,,,,,,,,,,
59,1964,236,4073,871,4.7,46,24,233,225,461,2741,18,22,5.6,136,383,1332,11,3.5,76,79,741,21,,,,,,,,,,,,,,,,,
60,1963,198,3281,790,4.2,30,8,183,156,349,1827,13,22,4.8,87,406,1454,8,3.6,87,51,439,9,,,,,,,,,,,,,,,,,
61,1962,282,3941,783,5.0,33,14,239,185,323,2068,19,19,6.4,112,460,1873,15,4.1,112,63,636,15,,,,,,,,,,,,,,,,,
62,1961,346,4904,794,6.2,36,17,258,187,346,2804,15,19,8.1,132,448,2100,27,4.7,116,65,635,10,,,,,,,,,,,,,,,,,
63,1960,208,3260,749,4.4,16,4,201,174,336,1579,11,12,4.7,96,413,1681,9,4.1,90,63,604,15,,,,,,,,,,,,,,,,,
64,1959,255,3388,671,5.0,32,10,182,132,264,1549,12,22,5.9,76,407,1839,16,4.5,93,57,489,13,,,,,,,,,,,,,,,,,
65,1958,257,4111,742,5.5,40,11,237,223,383,2483,15,29,6.5,126,359,1628,18,4.5,93,58,619,18,,,,,,,,,,,,,,,,,
66,1957,260,3658,682,5.4,32,14,223,191,305,2036,17,18,6.7,115,377,1622,15,4.3,92,66,629,16,,,,,,,,,,,,,,,,,
67,1956,233,3813,716,5.3,31,12,221,162,297,1977,8,19,6.7,107,419,1836,17,4.4,101,57,562,13,,,,,,,,,,,,,,,,,
68,1955,216,3651,711,5.1,46,18,204,151,303,1938,17,28,6.4,89,408,1713,12,4.2,102,64,541,13,,,,,,,,,,,,,,,,,
69,1954,313,4704,782,6.0,25,13,252,187,340,2206,10,12,6.5,109,442,2498,28,5.7,125,73,614,18,,,,,,,,,,,,,,,,,
70,1953,372,4398,765,5.7,38,19,243,174,322,2168,22,19,6.7,99,443,2230,26,5.0,128,90,772,16,,,,,,,,,,,,,,,,,
71,1952,285,3880,763,5.1,36,13,213,177,342,1975,19,23,5.8,104,421,1905,16,4.5,97,79,628,12,,,,,,,,,,,,,,,,,
72,1951,255,4013,804,5.0,39,20,237,154,281,1647,14,19,5.9,92,523,2366,18,4.5,134,75,694,11,,,,,,,,,,,,,,,,,
73,1950,213,3505,786,4.5,46,21,201,164,326,1550,14,25,4.8,83,460,1955,14,4.3,107,93,851,11,,,,,,,,,,,,,,,,,
74,1949,416,4793,807,5.9,42,22,175,139,287,1995,28,20,6.6,53,506,2798,26,5.5,117,65,595,5,,,,,,,,,,,,,,,,,
75,1948,495,5767,908,6.4,35,21,227,162,288,2104,30,14,6.9,67,603,3663,35,6.1,152,89,794,8,,,,,,,,,,,,,,,,,
76,1947,327,4760,899,5.3,37,18,218,147,297,1993,22,19,6.4,72,587,2767,22,4.7,138,58,472,8,,,,,,,,,,,,,,,,,
77,1946,307,3896,844,4.6,42,21,170,130,252,1721,18,21,6.8,52,592,2175,22,3.7,113,56,440,5,,,,,,,,,,,,,,,,,
