Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1970,BAL,HC,26,2,14,5,10,8,6,16,21,23,19,23,10,5,3,4,15,5,9,7,14,3,6,2,10,24,26,21,11,4,4
1971,BAL,HC,26,5,6,2,2,12,5,8,2,5,2,10,2,17,21,24,13,19,1,2,6,1,1,5,1,19,16,2,1,2,3
1972,BAL,HC,26,17,9,17,18,14,20,15,17,17,21,12,25,7,11,14,3,14,20,11,7,20,15,17,8,17,5,20,12,7,24
1973,DET,HC,26,14,13,13,11,13,13,13,15,9,4,7,8,14,17,17,17,14,13,12,12,13,16,8,19,23,13,10,13,3,9
