Year,Age,Level,Employer,Role
1938,28,College,Columbia,Assistant Coach
1939,29,College,Columbia,Assistant Coach
1940,30,College,Columbia,Assistant Coach
1941,31,College,Columbia,Assistant Coach
1942,32,College,Columbia,Assistant Coach
1944,34,Military,El Toro Marines,Assistant Coach
1946,36,AAFC,Brooklyn Dodgers,Head Coach
1947,37,AAFC,Brooklyn Dodgers,Head Coach
