Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1947,BOS,HC,10,7,2,9,10,10,10,3,9,10,10,10,1,8,8,8,7,6,9,6,4,10,10,7,8,6,5,4,3,2,3
1948,BOS,HC,10,8,8,9,10,10,9,10,9,10,10,10,7,10,10,8,10,9,10,8,6,9,9,7,9,1,10,9,10,8,5
