Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,388,5759.0,1071.0,5.4,36.0,21,311.0,268,487,3596,17,15,7.0,177.0,555,2163,27,3.9,109.0,98,815,25.0,,,,,,,,,,,,,,,,,
buf,279,5011.0,1022.0,4.9,41.0,17,273.0,193,382,2530,14,24,6.2,117.0,617,2481,18,4.0,137.0,106,788,19.0,,,,,,,,,,,,,,,,,
chi,249,4506.0,1024.0,4.4,43.0,14,272.0,222,458,2528,21,29,5.0,148.0,519,1978,9,3.8,100.0,104,864,24.0,,,,,,,,,,,,,,,,,
cin,421,5911.0,1052.0,5.6,44.0,24,334.0,275,492,3692,27,20,7.0,175.0,528,2219,22,4.2,133.0,101,871,26.0,,,,,,,,,,,,,,,,,
cle,352,5650.0,1076.0,5.3,32.0,16,307.0,271,468,3046,14,16,6.1,158.0,577,2604,25,4.5,136.0,118,1018,13.0,,,,,,,,,,,,,,,,,
clt,351,5074.0,1009.0,5.0,39.0,16,265.0,203,411,2768,23,23,6.2,130.0,559,2306,15,4.1,106.0,112,1014,29.0,,,,,,,,,,,,,,,,,
crd,358,5077.0,1073.0,4.7,37.0,19,302.0,258,478,2873,22,18,5.7,149.0,567,2204,18,3.9,125.0,92,744,28.0,,,,,,,,,,,,,,,,,
dal,313,4586.0,978.0,4.7,23.0,10,259.0,207,435,2471,21,13,5.2,134.0,500,2115,15,4.2,105.0,70,704,20.0,,,,,,,,,,,,,,,,,
den,262,4852.0,1033.0,4.7,37.0,18,273.0,296,512,3159,11,19,5.9,146.0,502,1693,16,3.4,100.0,118,1033,27.0,,,,,,,,,,,,,,,,,
det,365,4957.0,1085.0,4.6,26.0,12,311.0,220,402,2442,15,14,5.5,128.0,638,2515,22,3.9,142.0,118,972,41.0,,,,,,,,,,,,,,,,,
gnb,316,5647.0,1114.0,5.1,32.0,14,327.0,249,440,2762,21,18,5.8,146.0,639,2885,14,4.5,162.0,106,912,19.0,,,,,,,,,,,,,,,,,
kan,262,4971.0,1088.0,4.6,37.0,14,297.0,296,528,3124,22,23,5.5,169.0,522,1847,8,3.5,102.0,118,1018,26.0,,,,,,,,,,,,,,,,,
mia,257,4439.0,938.0,4.7,38.0,15,238.0,230,418,2737,17,23,6.0,135.0,484,1702,9,3.5,87.0,107,834,16.0,,,,,,,,,,,,,,,,,
min,337,5223.0,1037.0,5.0,33.0,11,297.0,229,424,2697,14,22,5.9,133.0,583,2526,24,4.3,148.0,93,786,16.0,,,,,,,,,,,,,,,,,
nor,360,5535.0,1055.0,5.2,42.0,16,334.0,265,488,3066,24,26,5.7,168.0,521,2469,22,4.7,147.0,98,871,19.0,,,,,,,,,,,,,,,,,
nwe,326,4323.0,1019.0,4.2,43.0,23,283.0,246,467,2553,13,20,4.9,139.0,495,1770,22,3.6,118.0,102,902,26.0,,,,,,,,,,,,,,,,,
nyg,323,5378.0,1113.0,4.8,38.0,17,322.0,253,463,2926,22,21,5.9,159.0,618,2452,14,4.0,130.0,105,800,33.0,,,,,,,,,,,,,,,,,
nyj,383,5821.0,1094.0,5.3,40.0,19,331.0,339,570,4115,31,21,7.0,198.0,502,1706,13,3.4,107.0,98,888,26.0,,,,,,,,,,,,,,,,,
oti,331,4990.0,1038.0,4.8,50.0,16,304.0,242,465,2765,18,34,5.4,158.0,522,2225,19,4.3,125.0,103,920,21.0,,,,,,,,,,,,,,,,,
phi,282,4745.0,1019.0,4.7,33.0,11,274.0,243,459,2474,18,22,4.9,125.0,515,2271,16,4.4,128.0,86,681,21.0,,,,,,,,,,,,,,,,,
pit,262,4270.0,1035.0,4.1,42.0,15,260.0,226,480,2561,19,27,4.8,135.0,506,1709,9,3.4,95.0,94,732,30.0,,,,,,,,,,,,,,,,,
rai,337,5486.0,1038.0,5.3,46.0,22,319.0,247,471,3112,21,24,6.2,150.0,534,2374,17,4.4,137.0,106,1018,32.0,,,,,,,,,,,,,,,,,
ram,309,4553.0,1054.0,4.3,41.0,16,266.0,220,454,2556,24,25,5.1,133.0,548,1997,13,3.6,115.0,105,993,18.0,,,,,,,,,,,,,,,,,
sdg,246,4456.0,989.0,4.5,46.0,18,268.0,261,472,2549,11,28,5.0,132.0,475,1907,19,4.0,117.0,100,812,19.0,,,,,,,,,,,,,,,,,
sea,372,5834.0,1078.0,5.4,33.0,16,350.0,317,508,3459,21,17,6.3,171.0,533,2375,23,4.5,146.0,117,1045,33.0,,,,,,,,,,,,,,,,,
sfo,416,5393.0,1014.0,5.3,34.0,19,326.0,262,441,3180,25,15,6.8,160.0,544,2213,24,4.1,136.0,119,858,30.0,,,,,,,,,,,,,,,,,
tam,237,3949.0,1015.0,3.9,38.0,24,247.0,250,436,2076,14,14,4.4,111.0,539,1873,13,3.5,116.0,100,870,20.0,,,,,,,,,,,,,,,,,
was,295,5146.0,1058.0,4.9,47.0,21,320.0,234,470,2992,18,26,5.8,165.0,541,2154,21,4.0,126.0,76,617,29.0,,,,,,,,,,,,,,,,,
