Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
akr,23.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
bff,53.0,,,,,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
brl,60.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
cbd,46.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,216.0,,,,,0.0,,0.0,0.0,0.0,8.0,0.0,,,0.0,0.0,17.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
col,26.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,74.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
day,15.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
dpn,107.0,,,,,0.0,,0.0,0.0,0.0,6.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
dul,113.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,10.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
fyj,236.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,17.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,151.0,,,,,0.0,,0.0,0.0,0.0,8.0,0.0,,,0.0,0.0,12.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ham,3.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
hrt,57.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
kcb,76.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
lab,67.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
lou,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
mil,41.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
nyg,147.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,14.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
prv,89.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ptb,155.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,14.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rac,8.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
