Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2018,CLE,OC,32,16,8,20,26,13,20,22,15,14,11,11,8,11,14,11,26,13,30,21,2,28,28,31,24,1,30,25,3,5,10
2019,CLE,HC,32,23,26,22,19,22,22,26,22,12,15,4,5,19,22,19,30,17,22,20,19,28,30,28,30,27,3,7,17,8,17
2021,NYG,OC,32,28,26,29,30,31,31,32,25,24,31,24,23,15,31,30,29,31,21,23,14,24,25,14,22,20,24,15,16,12,11
