,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1995,PHI,DC,30,6,11,18,13,25,21,24,2,4,3,6,26,26,29,28,19,29,4,15,3,21,19,16,15,3,3,2,1,8,4
1,1996,PHI,DC,30,6,17,12,3,4,9,17,5,9,5,14,20,12,4,17,15,5,5,21,15,8,10,14,13,18,5,6,10,14,11
2,1997,PHI,DC,30,20,24,22,7,5,19,20,9,10,18,10,24,4,6,9,16,17,13,24,19,22,25,22,22,18,5,7,11,18,9
3,1998,PHI,DC,30,28,26,29,27,30,30,13,21,14,19,8,7,12,30,30,18,30,17,19,30,27,27,25,27,21,2,1,8,29,9
4,1999,GNB,DC,31,12,9,15,16,9,10,26,27,21,10,18,18,2,7,9,28,12,19,20,3,25,22,25,12,7,14,18,11,4,26
5,2000,MIN,DC,31,5,26,15,15,5,5,13,17,6,12,1,6,23,7,2,19,3,28,24,31,8,15,25,27,22,28,28,17,31,24
6,2001,MIN,DC,31,26,31,28,26,12,24,30,28,25,20,10,27,10,7,9,27,13,27,26,31,24,30,31,31,24,5,18,7,31,27
7,2007,ATL,HC,32,27,10,30,27,23,29,7,29,26,28,20,8,14,18,20,11,24,29,29,17,26,26,17,22,13,14,23,26,17,26
