,Year,Lg,Tm,W,L,T,Div. Finish,Playoffs,PF,PA,PD,Coaches,AV,Passer,Rusher,Receiver,Pts,Yds,Pts Def Rank,Yds Def Rank,T/G,Pts±,Yds±,out of,MoV,SoS,SRS,OSRS,DSRS
0,1928,NFL,Detroit Wolverines,7,2,1,3rd of 10,,189,76,113,Andrews,,,,,1,1,5,1,1,1,1,10,11.3,1.3,12.6,10.2,2.4
