Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2021,SFO,DC,32,9,22,12,3,7,13,20,5,7,5,16,23,29,12,14,14,1,3,9,19,14,7,21,7,6,7,6,12,26,10
2022,SFO,DC,32,4,1,2,4,5,6,3,9,8,5,10,7,26,13,4,3,3,1,1,2,1,2,8,2,11,21,20,5,1,11
2023,HOU,HC,32,10,5,12,12,12,13,1,20,22,23,29,4,12,7,12,2,8,14,11,16,19,6,27,2,13,13,23,1,16,27
2024,HOU,HC,32,10,7,16,16,22,19,11,22,15,15,15,7,11,21,25,16,26,6,14,5,13,11,4,11,7,15,6,30,2,3
