Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
buf,291,4075.0,814.0,5.0,33.0,12,224.0,218,472,2840,24,21,5.5,147.0,301,1235,12,4.1,63.0,55,508,14.0,,,,,,,,,,,,,,,,,
chi,144,3176.0,801.0,4.0,54.0,18,196.0,164,353,1734,10,36,4.5,96.0,412,1442,7,3.5,82.0,78,718,18.0,,,,,,,,,,,,,,,,,
cle,262,4126.0,860.0,4.8,32.0,10,242.0,208,408,2475,16,22,5.7,129.0,423,1651,10,3.9,99.0,63,592,14.0,,,,,,,,,,,,,,,,,
clt,285,4036.0,827.0,4.9,32.0,17,228.0,181,348,2242,19,15,5.7,118.0,434,1794,16,4.1,89.0,58,685,21.0,,,,,,,,,,,,,,,,,
crd,283,3954.0,872.0,4.5,37.0,19,235.0,180,370,2152,13,18,5.2,107.0,461,1802,19,3.9,105.0,51,577,23.0,,,,,,,,,,,,,,,,,
dal,378,5325.0,878.0,6.1,37.0,11,266.0,202,403,3231,31,26,7.6,139.0,455,2094,12,4.6,114.0,52,479,13.0,,,,,,,,,,,,,,,,,
den,473,5075.0,844.0,6.0,35.0,20,254.0,204,408,3366,40,15,7.8,145.0,414,1709,15,4.1,92.0,65,564,17.0,,,,,,,,,,,,,,,,,
det,265,3761.0,828.0,4.5,35.0,11,194.0,183,378,2197,17,24,5.2,109.0,405,1564,12,3.9,74.0,57,624,11.0,,,,,,,,,,,,,,,,,
gnb,206,3599.0,845.0,4.3,43.0,21,193.0,180,378,2013,9,22,4.8,87.0,428,1586,11,3.7,92.0,59,568,14.0,,,,,,,,,,,,,,,,,
kan,263,4173.0,849.0,4.9,45.0,19,228.0,218,429,2627,18,26,5.7,130.0,386,1546,12,4.0,83.0,47,411,15.0,,,,,,,,,,,,,,,,,
min,390,4731.0,859.0,5.5,42.0,31,258.0,233,404,2998,31,11,6.7,143.0,410,1733,12,4.2,103.0,59,621,12.0,,,,,,,,,,,,,,,,,
nwe,257,3735.0,855.0,4.4,42.0,13,222.0,230,477,2627,21,29,4.8,144.0,312,1108,12,3.6,59.0,62,583,19.0,,,,,,,,,,,,,,,,,
nyg,280,3758.0,836.0,4.5,50.0,16,213.0,176,368,2089,22,34,4.9,106.0,411,1669,14,4.1,89.0,66,617,18.0,,,,,,,,,,,,,,,,,
nyj,399,5167.0,899.0,5.7,36.0,15,280.0,223,417,3038,25,21,6.9,139.0,459,2129,26,4.6,124.0,85,953,17.0,,,,,,,,,,,,,,,,,
oti,372,4581.0,907.0,5.1,50.0,14,256.0,190,424,2600,24,36,5.6,121.0,446,1981,12,4.4,117.0,73,704,18.0,,,,,,,,,,,,,,,,,
phi,381,4821.0,870.0,5.5,30.0,15,266.0,211,375,2836,28,15,7.0,131.0,466,1985,17,4.3,125.0,54,598,10.0,,,,,,,,,,,,,,,,,
pit,295,4829.0,837.0,5.8,44.0,19,244.0,191,384,3101,21,25,7.4,132.0,419,1728,14,4.1,90.0,78,780,22.0,,,,,,,,,,,,,,,,,
rai,282,4045.0,864.0,4.7,52.0,17,224.0,208,440,2557,23,35,5.2,125.0,369,1488,10,4.0,79.0,71,743,20.0,,,,,,,,,,,,,,,,,
ram,350,4538.0,837.0,5.4,32.0,13,244.0,208,379,2753,25,19,6.8,126.0,431,1785,14,4.1,100.0,63,558,18.0,,,,,,,,,,,,,,,,,
sdg,255,4147.0,884.0,4.7,45.0,16,239.0,231,472,2679,17,29,5.3,133.0,378,1468,10,3.9,85.0,69,784,21.0,,,,,,,,,,,,,,,,,
sfo,391,5447.0,963.0,5.7,27.0,13,304.0,244,450,3371,27,14,7.1,168.0,488,2076,20,4.3,121.0,73,667,15.0,,,,,,,,,,,,,,,,,
was,398,5077.0,919.0,5.5,31.0,10,285.0,230,417,3214,33,21,7.1,154.0,469,1863,12,4.0,110.0,83,917,21.0,,,,,,,,,,,,,,,,,
