,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1962,DEN,HC,8,5,7,5,4,4,3,6,7,7,6,4,3,1,1,5,7,4,6,5,5,6,5,3,3,1,4,5,5,7,7
1,1963,DEN,HC,8,8,8,8,7,7,7,6,5,6,7,5,5,4,8,5,5,8,7,8,7,6,6,7,6,1,1,8,8,8,8
2,1964,DEN,HC,8,8,1,8,8,8,8,2,4,8,6,8,2,4,8,8,5,8,7,8,1,7,8,8,8,1,3,3,8,2,5
3,1967,NOR,DC,16,15,10,15,15,12,14,8,15,16,15,15,8,2,9,13,8,12,13,13,12,13,14,16,16,13,10,12,11,8,13
4,1968,NOR,DC,16,13,8,11,12,12,12,14,12,13,12,14,1,2,8,10,15,14,9,11,3,9,13,9,16,1,9,6,13,12,8
5,1969,NOR,DC,16,11,12,13,12,3,6,8,10,7,8,4,5,3,3,6,9,5,15,15,16,7,9,11,13,13,6,14,15,16,16
