Year,Age,Level,Employer,Role
1926,29,NFL,Canton Bulldogs,Head Coach
1928,31,NFL,Pottsville Maroons,Head Coach
1929,32,College,Washington & Jefferson,Freshmen Coach
1930,33,College,Washington & Jefferson,Assistant Coach
1931,34,College,Washington & Jefferson,Line Coach
1932,35,College,Washington & Jefferson,Line Coach
1942,45,College,Washington & Jefferson,Head Coach
1945,48,College,Washington & Jefferson,Head Coach
