Year,Age,Level,Employer,Role
1925,25,NFL,Providence Steam Roller,Head Coach
1926,26,College,Providence,Head Coach
1927,27,College,Providence,Head Coach
1928,28,College,Providence,Head Coach
1929,29,College,Providence,Head Coach
1930,30,College,Providence,Head Coach
1931,31,College,Providence,Head Coach
1932,32,College,Providence,Head Coach
1933,33,College,Providence,Head Coach
