,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,414,6226.0,1010.0,6.2,18.0,11,352.0,428,617,4653,36,7,7.1,238.0,351,1573,11,4.5,84.0,101,899,30.0,168.0,42.9,10.7,26.3,2.8166666666666664,6.18,37.0,2.4,203.0,92.0,0.45299999999999996,19.0,10.0,0.526,50.0,32.0,0.64
1,buf,269,4778.0,1008.0,4.7,32.0,9,283.0,271,499,2794,13,23,5.2,137.0,468,1984,15,4.2,108.0,116,992,38.0,193.0,26.4,15.5,29.7,2.533333333333333,5.47,24.6,1.39,215.0,68.0,0.316,18.0,7.0,0.389,37.0,22.0,0.595
2,car,376,5972.0,1011.0,5.9,22.0,6,356.0,378,563,3836,28,16,6.4,212.0,416,2136,17,5.1,117.0,92,818,27.0,173.0,37.0,12.1,28.2,2.85,5.97,34.5,2.15,185.0,77.0,0.41600000000000004,19.0,9.0,0.474,58.0,36.0,0.621
3,chi,421,5502.0,1013.0,5.4,24.0,10,331.0,344,512,3564,28,14,6.5,177.0,468,1938,16,4.1,108.0,97,796,46.0,182.0,36.8,13.2,30.4,2.85,5.76,30.1,2.07,200.0,82.0,0.41,15.0,9.0,0.6,54.0,36.0,0.667
4,cin,368,4972.0,938.0,5.3,17.0,4,304.0,331,542,3290,27,13,5.7,182.0,359,1682,13,4.7,92.0,114,957,30.0,166.0,35.5,9.6,29.0,2.65,5.78,29.7,2.03,187.0,69.0,0.369,17.0,9.0,0.529,45.0,32.0,0.711
5,cle,359,5900.0,1023.0,5.8,24.0,7,314.0,353,574,4007,29,17,6.5,189.0,411,1893,15,4.6,93.0,112,894,32.0,202.0,31.2,11.4,28.5,2.3333333333333335,5.21,29.2,1.81,208.0,73.0,0.35100000000000003,21.0,9.0,0.429,48.0,32.0,0.667
6,clt,433,6179.0,1070.0,5.8,24.0,9,371.0,432,644,4461,39,15,6.7,237.0,408,1718,13,4.2,96.0,120,953,38.0,182.0,41.2,13.2,29.8,2.65,6.04,33.9,2.38,214.0,104.0,0.486,15.0,7.0,0.467,64.0,44.0,0.688
7,crd,225,3865.0,902.0,4.3,28.0,10,239.0,283,495,2523,15,18,4.6,137.0,355,1342,9,3.8,76.0,101,786,26.0,187.0,19.3,15.0,28.0,2.2666666666666666,4.94,20.6,1.09,199.0,58.0,0.29100000000000004,16.0,6.0,0.375,28.0,18.0,0.643
8,dal,339,5501.0,1022.0,5.4,17.0,9,322.0,356,527,3538,22,8,6.1,184.0,439,1963,13,4.5,113.0,104,885,25.0,169.0,37.9,10.1,27.9,2.9833333333333334,6.27,32.5,1.96,215.0,89.0,0.414,21.0,12.0,0.5710000000000001,50.0,24.0,0.48
9,den,329,5602.0,1015.0,5.5,21.0,6,320.0,367,588,3695,19,15,5.9,181.0,393,1907,18,4.9,107.0,125,985,32.0,186.0,30.6,11.3,27.8,2.5,5.63,30.1,1.72,207.0,69.0,0.33299999999999996,25.0,15.0,0.6,44.0,25.0,0.568
10,det,324,5236.0,1019.0,5.1,19.0,7,325.0,375,574,3576,22,12,5.8,201.0,404,1660,11,4.1,91.0,94,852,33.0,173.0,35.3,11.0,27.7,2.9,6.13,30.3,1.82,208.0,75.0,0.361,18.0,11.0,0.611,49.0,26.0,0.531
11,gnb,376,5905.0,1026.0,5.8,15.0,11,332.0,392,640,4238,25,4,6.1,208.0,333,1667,14,5.0,98.0,108,937,26.0,178.0,38.8,6.7,27.5,2.7,6.03,33.2,2.04,204.0,75.0,0.368,20.0,10.0,0.5,47.0,29.0,0.617
12,htx,402,5802.0,1040.0,5.6,16.0,7,333.0,345,506,3781,26,9,6.7,202.0,472,2021,12,4.3,94.0,105,787,37.0,186.0,40.3,8.1,31.3,2.65,5.84,31.1,2.03,208.0,77.0,0.37,12.0,8.0,0.667,60.0,30.0,0.5
13,jax,245,4832.0,1005.0,4.8,29.0,16,277.0,329,536,3109,15,13,5.3,164.0,416,1723,7,4.1,92.0,121,1112,21.0,180.0,25.0,15.6,27.0,2.6833333333333336,5.76,26.9,1.24,230.0,93.0,0.40399999999999997,17.0,8.0,0.47100000000000003,34.0,15.0,0.441
14,kan,565,6810.0,996.0,6.8,18.0,6,384.0,385,583,4955,50,12,8.1,239.0,387,1855,16,4.8,108.0,137,1152,37.0,171.0,52.6,10.5,30.9,2.7333333333333334,6.02,39.8,3.12,176.0,83.0,0.47200000000000003,15.0,12.0,0.8,71.0,51.0,0.718
15,mia,319,4638.0,878.0,5.3,23.0,10,252.0,292,455,2900,26,13,5.7,153.0,371,1738,7,4.7,75.0,108,978,24.0,184.0,28.3,12.5,29.4,2.45,4.92,25.0,1.59,186.0,56.0,0.301,13.0,8.0,0.615,31.0,16.0,0.516
16,min,360,5529.0,1003.0,5.5,20.0,10,310.0,425,606,4036,30,10,6.2,218.0,357,1493,9,4.2,66.0,92,779,26.0,188.0,32.4,10.6,30.3,2.5166666666666666,5.52,29.2,1.8,204.0,73.0,0.358,21.0,9.0,0.429,50.0,27.0,0.54
17,nor,504,6067.0,1010.0,6.0,16.0,9,377.0,381,519,4042,33,7,7.5,210.0,471,2025,26,4.3,134.0,94,939,33.0,168.0,51.8,9.5,31.5,3.033333333333333,6.15,36.1,2.96,184.0,82.0,0.446,16.0,13.0,0.813,69.0,48.0,0.696
