Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2017,CAR,DC,32,5,16,12,14,19,12,14,3,4,7,10,7,27,28,18,25,19,7,11,16,2,3,3,11,7,15,18,22,24,17
2018,ARI,HC,32,32,29,32,32,32,32,27,28,32,27,32,21,29,32,30,28,32,20,26,28,32,32,32,27,14,6,4,3,29,6
2019,CLE,DC,32,23,26,22,19,22,22,26,22,12,15,4,5,19,22,19,30,17,22,20,19,28,30,28,30,27,3,7,17,8,17
2022,CAR,HC,32,20,24,23,28,29,20,8,12,10,11,14,7,29,29,28,15,17,22,19,27,23,18,21,12,23,19,22,19,24,21
2023,SFO,DC,32,2,5,3,1,2,3,6,8,3,1,4,4,32,4,2,13,1,8,3,5,1,3,4,14,28,30,14,8,1,5
