,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1949,196,3175,709,4.5,42,20,135,66,199,1032,5,22,5.2,37,510,2143,16,4.2,91,52,358,7,,,,,,,,,,,,,,,,,
1,1948,265,3943,780,5.1,39,15,178,139,316,1966,15,24,6.2,70,464,1977,20,4.3,93,84,690,15,,,,,,,,,,,,,,,,,
2,1947,378,4725,750,6.3,35,17,187,111,216,1795,16,18,8.3,54,534,2930,27,5.5,120,67,522,13,,,,,,,,,,,,,,,,,
3,1946,270,3490,788,4.4,45,24,158,129,274,1645,13,21,6.0,54,514,1845,17,3.6,98,65,558,6,,,,,,,,,,,,,,,,,
