Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,111,2800.0,806.0,3.5,55.0,24,174.0,160,356,1307,4,31,3.2,86.0,400,1493,6,3.7,77.0,82,636,11.0,,,,,,,,,,,,,,,,,
buf,264,3586.0,829.0,4.3,29.0,14,220.0,128,251,1492,14,15,5.3,85.0,545,2094,11,3.8,118.0,79,706,17.0,,,,,,,,,,,,,,,,,
chi,152,3200.0,866.0,3.7,37.0,15,203.0,185,396,1720,8,22,4.0,96.0,434,1480,10,3.4,92.0,88,679,15.0,,,,,,,,,,,,,,,,,
cin,283,4489.0,835.0,5.4,31.0,18,260.0,224,353,2511,18,13,6.4,131.0,445,1978,14,4.4,115.0,78,653,14.0,,,,,,,,,,,,,,,,,
cle,251,3651.0,876.0,4.2,39.0,15,223.0,179,367,1727,12,24,4.2,92.0,461,1924,14,4.2,104.0,78,767,27.0,,,,,,,,,,,,,,,,,
clt,190,3843.0,924.0,4.2,37.0,13,244.0,221,425,2025,9,24,4.3,109.0,450,1818,13,4.0,110.0,66,587,25.0,,,,,,,,,,,,,,,,,
crd,285,4314.0,873.0,4.9,17.0,9,247.0,201,391,2358,20,8,5.8,117.0,466,1956,12,4.2,120.0,77,645,10.0,,,,,,,,,,,,,,,,,
dal,297,4983.0,974.0,5.1,31.0,16,295.0,206,385,2529,14,15,5.9,129.0,542,2454,22,4.5,147.0,86,703,19.0,,,,,,,,,,,,,,,,,
den,302,4485.0,861.0,5.2,30.0,13,258.0,184,329,2328,18,17,6.2,118.0,486,2157,20,4.4,120.0,76,632,20.0,,,,,,,,,,,,,,,,,
det,256,3653.0,809.0,4.5,25.0,14,211.0,216,377,2220,11,11,5.4,114.0,397,1433,13,3.6,88.0,86,719,9.0,,,,,,,,,,,,,,,,,
gnb,210,3607.0,884.0,4.1,37.0,16,214.0,187,385,2036,5,21,5.1,108.0,482,1571,10,3.3,87.0,55,536,19.0,,,,,,,,,,,,,,,,,
kan,233,3828.0,901.0,4.2,38.0,13,224.0,211,395,2108,11,25,4.9,113.0,469,1720,10,3.7,92.0,70,515,19.0,,,,,,,,,,,,,,,,,
mia,327,4275.0,884.0,4.8,31.0,13,272.0,171,283,2084,18,18,6.6,118.0,570,2191,25,3.8,134.0,69,556,20.0,,,,,,,,,,,,,,,,,
min,310,4611.0,907.0,5.1,22.0,9,264.0,234,400,2755,22,13,6.6,136.0,488,1856,17,3.8,114.0,56,501,14.0,,,,,,,,,,,,,,,,,
nor,166,3744.0,929.0,4.0,33.0,12,233.0,185,389,1761,10,21,4.1,91.0,503,1983,9,3.9,117.0,75,598,25.0,,,,,,,,,,,,,,,,,
nwe,348,4474.0,900.0,5.0,38.0,15,255.0,177,359,2340,19,23,6.2,113.0,520,2134,21,4.1,123.0,87,843,19.0,,,,,,,,,,,,,,,,,
nyg,195,3689.0,854.0,4.3,36.0,10,215.0,207,393,2193,12,26,5.3,107.0,441,1496,11,3.4,90.0,65,567,18.0,,,,,,,,,,,,,,,,,
nyj,279,4061.0,832.0,4.9,32.0,8,234.0,194,369,2436,20,24,6.3,119.0,444,1625,12,3.7,96.0,76,600,19.0,,,,,,,,,,,,,,,,,
oti,236,3338.0,817.0,4.1,33.0,14,200.0,203,363,1977,12,19,5.0,103.0,421,1361,16,3.2,76.0,90,749,21.0,,,,,,,,,,,,,,,,,
phi,242,3597.0,918.0,3.9,29.0,12,244.0,258,461,2212,14,17,4.4,141.0,415,1385,13,3.3,79.0,76,722,24.0,,,,,,,,,,,,,,,,,
pit,305,4375.0,950.0,4.6,40.0,19,251.0,166,386,1958,12,21,4.8,98.0,546,2417,19,4.4,136.0,104,978,17.0,,,,,,,,,,,,,,,,,
rai,355,4718.0,920.0,5.1,28.0,10,284.0,186,335,2384,28,18,6.6,137.0,561,2334,15,4.2,127.0,92,845,20.0,,,,,,,,,,,,,,,,,
ram,263,4332.0,925.0,4.7,27.0,14,265.0,169,338,2207,16,13,6.1,112.0,566,2125,16,3.8,132.0,58,550,21.0,,,,,,,,,,,,,,,,,
sdg,212,4415.0,880.0,5.0,33.0,11,245.0,165,349,2304,12,22,6.2,117.0,508,2111,15,4.2,113.0,74,609,15.0,,,,,,,,,,,,,,,,,
sfo,226,3988.0,873.0,4.6,42.0,14,227.0,170,361,2007,15,28,5.1,104.0,477,1981,10,4.2,101.0,63,606,22.0,,,,,,,,,,,,,,,,,
was,320,4245.0,908.0,4.7,20.0,9,249.0,254,413,2802,22,11,6.4,156.0,470,1443,11,3.1,77.0,78,621,16.0,,,,,,,,,,,,,,,,,
