Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1924,KAN,HC,18,15,1,13,1,1,14,1,1,1,12,1,1,1,1,8,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1
1925,KAN,HC,20,13,1,12,1,1,10,1,1,1,10,1,1,1,1,6,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1
1926,KAN,HC,22,4,1,8,1,1,8,1,1,1,10,1,1,1,1,18,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1
1927,CLE,HC,12,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1
1928,DET,HC,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
1929,NYG,HC,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
1930,NYG,HC,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
1931,CRD,HC,10,4,1,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1
