Year,Age,Level,Employer,Role
1924,28,NFL,Kansas City Blues,Head Coach
1925,29,NFL,Kansas City Cowboys,Head Coach
1926,30,NFL,Kansas City Cowboys,Head Coach
1927,31,NFL,Cleveland Bulldogs,Head Coach
1928,32,NFL,Detroit Wolverines,Head Coach
1929,33,NFL,New York Giants,Head Coach
1930,34,NFL,New York Giants,Head Coach
1931,35,NFL,Chicago Cardinals,Head Coach
