,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1925,28,CAN,NFL,8,4,4,0,.500,-3.6,-2.8,-0.8,,,,,11,
1,1926,29,CAN,NFL,10,1,9,0,.100,-9.5,-5.0,-4.4,,,,,20,co-coach with Pete Henry
