,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1973,NWE,HC,26,17,23,15,18,17,16,23,20,23,8,23,24,6,10,16,13,15,18,16,19,24,26,19,26,6,1,2,5,24,10
1,1974,NWE,HC,26,11,15,9,9,6,2,21,7,6,3,10,19,18,8,6,19,9,13,20,7,11,4,15,3,10,15,22,20,5,22
2,1975,NWE,HC,26,22,26,21,15,13,14,26,17,16,13,16,25,8,10,13,21,12,14,22,21,20,19,19,14,12,9,12,18,23,15
3,1976,NWE,HC,28,3,3,4,10,8,2,17,3,2,3,1,10,25,20,7,19,14,11,11,1,5,8,8,16,1,28,16,16,7,5
4,1977,NWE,HC,28,7,21,8,5,11,9,16,3,6,13,15,14,25,14,8,13,3,5,9,23,3,2,5,7,25,15,15,22,17,10
5,1978,NWE,HC,28,4,17,5,2,1,4,22,1,1,1,1,21,17,9,18,19,1,9,13,8,5,4,9,6,3,11,21,23,13,21
