,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,161.0,2923.0,656.0,4.5,37.0,9.0,,105.0,246.0,1414.0,13.0,28.0,5.7,,410.0,1509.0,6.0,3.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
1,chi,148.0,2133.0,572.0,3.7,38.0,14.0,,76.0,190.0,897.0,9.0,24.0,4.7,,382.0,1236.0,8.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
2,crd,168.0,2531.0,635.0,4.0,28.0,10.0,,80.0,182.0,1168.0,11.0,18.0,6.4,,453.0,1363.0,10.0,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
3,det,108.0,2186.0,543.0,4.0,36.0,13.0,,77.0,205.0,1105.0,9.0,23.0,5.4,,338.0,1081.0,6.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
4,gnb,118.0,2549.0,604.0,4.2,34.0,12.0,,92.0,232.0,1343.0,5.0,22.0,5.8,,372.0,1206.0,8.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
5,nyg,79.0,2028.0,599.0,3.4,48.0,14.0,,77.0,226.0,914.0,5.0,34.0,4.0,,373.0,1114.0,3.0,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
6,phi,164.0,3251.0,660.0,4.9,33.0,17.0,,97.0,197.0,1396.0,7.0,16.0,7.1,,463.0,1855.0,12.0,4.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
7,pit,169.0,2581.0,610.0,4.2,22.0,8.0,,74.0,185.0,1213.0,13.0,14.0,6.6,,425.0,1368.0,7.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
8,ram,215.0,2993.0,672.0,4.5,39.0,16.0,,77.0,172.0,1248.0,12.0,23.0,7.3,,500.0,1745.0,15.0,3.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
9,was,154.0,2174.0,622.0,3.5,28.0,9.0,,69.0,195.0,943.0,9.0,19.0,4.8,,427.0,1231.0,8.0,2.9,,0.0,0.0,,,,,,,,,,,,,,,,,,
