Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1939,PIT,HC,10,8,10,8,9,8,7,10,4,8,7,8,1,6,8,5,10,9,9,8,9,8,10,10,10,6,1,5,6,10,8
1940,PIT,HC,10,8,10,10,10,10,10,8,6,9,10,9,1,8,10,9,8,9,4,7,10,8,8,7,6,3,4,3,4,10,7
1941,PIT,HC,10,10,10,10,9,9,10,10,7,5,5,4,8,9,10,8,9,10,7,10,9,7,10,9,10,9,1,1,6,7,6
1942,PIT,HC,10,4,3,4,4,4,4,1,1,2,2,2,4,8,10,9,1,9,3,3,6,2,3,3,5,9,3,4,5,5,3
1943,PHI,HC,10,5,4,5,3,4,4,5,1,1,1,2,7,7,5,4,4,4,1,6,4,1,1,8,1,6,5,3,3,4,4
1944,CRD,HC,11,9,10,10,9,8,8,10,6,7,7,7,6,2,6,8,10,9,10,10,7,5,7,10,10,3,4,10,10,8,10
1954,PIT,HC,12,8,4,9,9,9,9,8,9,9,6,10,7,5,8,5,8,8,11,7,2,12,12,8,11,3,1,4,9,2,10
1955,PIT,HC,12,10,12,12,2,6,12,12,8,12,6,12,4,3,3,9,12,3,2,11,12,11,6,4,5,4,1,1,12,12,1
1956,PIT,HC,12,7,3,7,7,10,9,7,10,12,7,12,1,3,7,5,10,11,3,8,2,7,5,5,4,1,2,3,7,5,5
