,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,168.0,2775.0,625.0,4.4,26.0,12.0,131.0,89.0,199.0,1175.0,9.0,14.0,5.9,49.0,426.0,1600.0,13.0,3.8,77.0,61.0,485.0,5.0,,,,,,,,,,,,,,,,,
1,chi,84.0,1698.0,574.0,3.0,51.0,18.0,98.0,111.0,280.0,1179.0,7.0,33.0,4.2,47.0,294.0,519.0,3.0,1.8,35.0,34.0,324.0,16.0,,,,,,,,,,,,,,,,,
2,crd,209.0,2972.0,604.0,4.9,33.0,8.0,114.0,84.0,214.0,1502.0,15.0,25.0,7.0,44.0,390.0,1470.0,11.0,3.8,61.0,71.0,636.0,9.0,,,,,,,,,,,,,,,,,
3,det,263.0,3046.0,659.0,4.6,28.0,10.0,128.0,103.0,219.0,1623.0,22.0,18.0,7.4,51.0,440.0,1423.0,13.0,3.2,69.0,53.0,441.0,8.0,,,,,,,,,,,,,,,,,
4,gnb,215.0,3020.0,618.0,4.9,48.0,15.0,147.0,100.0,242.0,1471.0,8.0,33.0,6.1,59.0,376.0,1549.0,17.0,4.1,79.0,63.0,539.0,9.0,,,,,,,,,,,,,,,,,
5,nyg,139.0,2866.0,694.0,4.1,34.0,19.0,159.0,114.0,228.0,1401.0,4.0,15.0,6.1,62.0,466.0,1465.0,13.0,3.1,86.0,41.0,290.0,11.0,,,,,,,,,,,,,,,,,
6,phi,239.0,2958.0,642.0,4.6,28.0,10.0,131.0,79.0,178.0,1241.0,12.0,18.0,7.0,40.0,464.0,1717.0,20.0,3.7,78.0,51.0,452.0,13.0,,,,,,,,,,,,,,,,,
7,pit,119.0,2388.0,577.0,4.1,28.0,7.0,114.0,100.0,211.0,1183.0,9.0,21.0,5.6,50.0,366.0,1205.0,6.0,3.3,59.0,60.0,512.0,5.0,,,,,,,,,,,,,,,,,
8,ram,207.0,3484.0,725.0,4.8,33.0,10.0,165.0,125.0,262.0,1740.0,17.0,23.0,6.6,60.0,463.0,1744.0,11.0,3.8,92.0,46.0,387.0,13.0,,,,,,,,,,,,,,,,,
9,was,102.0,1941.0,583.0,3.3,26.0,7.0,111.0,81.0,216.0,1093.0,5.0,19.0,5.1,46.0,367.0,848.0,5.0,2.3,52.0,43.0,340.0,13.0,,,,,,,,,,,,,,,,,
