,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,100.0,2179.0,590.0,3.7,34.0,10.0,109.0,56.0,159.0,714.0,3.0,24.0,4.5,23.0,431.0,1465.0,9.0,3.4,76.0,32.0,288.0,10.0,,,,,,,,,,,,,,,,,
1,chi,376.0,3855.0,664.0,5.8,44.0,15.0,155.0,94.0,194.0,1974.0,21.0,29.0,10.2,48.0,470.0,1881.0,23.0,4.0,98.0,99.0,905.0,9.0,,,,,,,,,,,,,,,,,
2,crd,98.0,2453.0,682.0,3.6,40.0,11.0,132.0,131.0,316.0,1432.0,6.0,29.0,4.5,59.0,366.0,1021.0,4.0,2.8,58.0,46.0,400.0,15.0,,,,,,,,,,,,,,,,,
3,det,38.0,2156.0,564.0,3.8,56.0,23.0,115.0,73.0,222.0,895.0,1.0,33.0,4.0,40.0,342.0,1261.0,4.0,3.7,67.0,43.0,364.0,8.0,,,,,,,,,,,,,,,,,
4,gnb,300.0,3781.0,752.0,5.0,26.0,8.0,176.0,172.0,330.0,2407.0,28.0,18.0,7.3,97.0,422.0,1374.0,10.0,3.3,65.0,38.0,312.0,14.0,,,,,,,,,,,,,,,,,
5,nyg,155.0,2160.0,549.0,3.9,21.0,7.0,105.0,67.0,148.0,957.0,10.0,14.0,6.5,36.0,401.0,1203.0,10.0,3.0,65.0,48.0,437.0,4.0,,,,,,,,,,,,,,,,,
6,phi,134.0,2505.0,619.0,4.0,28.0,11.0,124.0,96.0,213.0,1416.0,8.0,17.0,6.6,50.0,406.0,1089.0,8.0,2.7,66.0,47.0,392.0,8.0,,,,,,,,,,,,,,,,,
7,pit,167.0,2553.0,649.0,3.9,21.0,10.0,130.0,51.0,161.0,686.0,2.0,11.0,4.3,29.0,488.0,1867.0,15.0,3.8,86.0,58.0,383.0,15.0,,,,,,,,,,,,,,,,,
8,ram,150.0,2412.0,559.0,4.3,35.0,8.0,103.0,109.0,249.0,1537.0,13.0,27.0,6.2,60.0,310.0,875.0,5.0,2.8,36.0,45.0,315.0,7.0,,,,,,,,,,,,,,,,,
9,was,227.0,3121.0,670.0,4.7,30.0,13.0,149.0,137.0,257.0,1600.0,16.0,17.0,6.2,66.0,413.0,1521.0,9.0,3.7,71.0,67.0,610.0,12.0,,,,,,,,,,,,,,,,,
