,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2015,MIA,HC,32,22,18,28,27,26,27,8,32,23,16,9,2,17,19,19,11,24,25,19,29,31,28,23,13,30,8,21,25,17,27
1,2021,DET,HC,32,31,22,27,28,22,25,17,21,19,24,11,17,15,18,16,14,24,29,31,21,29,28,26,21,11,6,24,26,22,32
2,2022,DET,HC,32,11,4,9,21,4,5,1,13,11,3,15,7,11,8,8,2,5,32,28,17,21,29,29,30,11,15,30,23,19,31
3,2023,DET,HC,32,2,15,9,2,2,8,14,4,8,5,13,20,7,5,10,9,8,7,17,19,2,2,16,7,23,23,14,18,11,12
