Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1936,PHI,HC,9,9,9,9,7,8,9,9,6,7,9,7,1,6,9,7,9,9,7,9,7,3,8,8,9,3,1,1,8,9,8
1937,PHI,HC,10,9,7,8,10,10,8,7,10,10,10,6,1,3,8,6,7,10,10,9,8,10,10,3,8,5,8,10,10,6,10
1938,PHI,HC,10,7,5,6,10,10,4,4,9,9,10,9,1,7,8,2,4,9,10,7,7,9,10,9,10,1,6,9,3,9,9
1939,PHI,HC,10,8,7,7,8,9,9,8,9,10,9,10,1,1,4,7,8,6,7,7,6,10,9,5,9,3,5,4,7,7,4
1940,PHI,HC,10,10,8,9,9,9,9,4,10,10,8,10,1,1,2,7,4,8,7,9,9,9,10,10,10,6,1,1,4,9,9
1941,PIT,HC,10,10,10,10,9,9,10,10,7,5,5,4,8,9,10,8,9,10,7,10,9,7,10,9,10,9,1,1,6,7,6
