Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1944,WAS,HC,11,4,7,6,4,3,7,2,8,9,8,8,6,1,1,2,2,5,6,7,7,9,9,6,8,8,3,3,2,7,6
1945,WAS,HC,10,2,3,3,1,1,4,1,2,2,4,2,3,4,2,6,1,2,2,1,9,2,3,2,4,9,6,1,2,6,1
1946,LAD,HC,8,4,5,4,4,2,3,4,2,4,3,5,1,2,3,2,7,4,5,4,7,3,3,5,4,8,5,6,4,6,5
1947,LAD,HC,8,5,4,3,5,5,3,5,5,6,6,7,2,3,4,5,7,3,3,3,5,3,3,1,2,7,7,7,8,2,7
