,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,chi,196,3676.0,762.0,4.8,39.0,17,208.0,144,333,1893,14,22,5.7,91.0,429,1783,11,4.2,95.0,62,553,22.0,,,,,,,,,,,,,,,,,
1,cle,214,3764.0,679.0,5.5,30.0,12,205.0,168,319,2342,17,18,7.3,115.0,360,1422,9,4.0,75.0,32,285,15.0,,,,,,,,,,,,,,,,,
2,clt,251,3899.0,676.0,5.8,49.0,9,195.0,171,351,2342,13,40,6.7,118.0,325,1557,16,4.8,65.0,65,610,12.0,,,,,,,,,,,,,,,,,
3,crd,324,4015.0,743.0,5.4,30.0,15,212.0,138,266,2141,22,15,8.0,100.0,477,1874,15,3.9,99.0,61,528,13.0,,,,,,,,,,,,,,,,,
4,det,275,3656.0,691.0,5.3,33.0,19,196.0,147,288,2094,19,14,7.3,103.0,403,1562,13,3.9,79.0,64,603,14.0,,,,,,,,,,,,,,,,,
5,gnb,246,3552.0,759.0,4.7,29.0,15,215.0,169,329,1782,14,14,5.4,102.0,430,1770,14,4.1,101.0,51,450,12.0,,,,,,,,,,,,,,,,,
6,nyg,170,2843.0,683.0,4.2,38.0,16,167.0,137,304,1582,11,22,5.2,85.0,379,1261,6,3.3,66.0,40,324,16.0,,,,,,,,,,,,,,,,,
7,phi,278,3938.0,721.0,5.5,40.0,20,220.0,144,292,1870,17,20,6.4,101.0,429,2068,15,4.8,103.0,47,457,16.0,,,,,,,,,,,,,,,,,
8,pit,216,3342.0,690.0,4.8,34.0,12,179.0,128,285,1842,12,22,6.5,80.0,405,1500,10,3.7,85.0,55,483,14.0,,,,,,,,,,,,,,,,,
9,ram,315,3794.0,714.0,5.3,21.0,14,216.0,151,287,2090,17,7,7.3,100.0,427,1704,15,4.0,96.0,60,562,20.0,,,,,,,,,,,,,,,,,
10,sfo,237,4018.0,774.0,5.2,36.0,22,238.0,176,341,2044,15,14,6.0,102.0,433,1974,16,4.6,123.0,45,417,13.0,,,,,,,,,,,,,,,,,
11,was,350,4644.0,723.0,6.4,27.0,14,252.0,185,319,2430,26,13,7.6,125.0,404,2214,19,5.5,109.0,59,570,18.0,,,,,,,,,,,,,,,,,
