,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,206,3431.0,826.0,4.2,38.0,17,199.0,197,342,1831,18,21,4.6,110.0,431,1600,4,3.7,76.0,76,807,13.0,,,,,,,,,,,,,,,,,
1,buf,204,3895.0,822.0,4.7,52.0,26,203.0,213,402,2430,13,26,5.3,120.0,367,1465,8,4.0,71.0,99,1108,12.0,,,,,,,,,,,,,,,,,
2,chi,256,3265.0,808.0,4.0,35.0,13,179.0,210,422,2173,21,22,4.8,104.0,353,1092,3,3.1,55.0,94,853,20.0,,,,,,,,,,,,,,,,,
3,cin,312,3927.0,831.0,4.7,23.0,12,210.0,172,339,1870,12,11,5.1,97.0,461,2057,16,4.5,100.0,71,831,13.0,,,,,,,,,,,,,,,,,
4,cle,286,4161.0,870.0,4.8,38.0,14,239.0,190,392,2582,17,24,6.3,134.0,462,1579,14,3.4,87.0,65,634,18.0,,,,,,,,,,,,,,,,,
5,clt,321,4134.0,860.0,4.8,36.0,14,242.0,219,416,2798,23,22,6.2,148.0,411,1336,9,3.3,70.0,71,708,24.0,,,,,,,,,,,,,,,,,
6,crd,325,4471.0,845.0,5.3,33.0,14,226.0,178,390,2473,16,19,5.9,104.0,429,1998,18,4.7,110.0,84,896,12.0,,,,,,,,,,,,,,,,,
7,dal,299,4449.0,858.0,5.2,28.0,12,229.0,149,297,2149,18,16,6.4,95.0,522,2300,16,4.4,119.0,87,934,15.0,,,,,,,,,,,,,,,,,
8,den,253,3827.0,883.0,4.3,41.0,13,217.0,183,403,2025,11,28,4.5,112.0,436,1802,17,4.1,84.0,94,887,21.0,,,,,,,,,,,,,,,,,
9,det,347,3984.0,844.0,4.7,27.0,15,243.0,167,294,1857,19,12,5.6,107.0,514,2127,16,4.1,113.0,58,659,23.0,,,,,,,,,,,,,,,,,
10,gnb,196,3409.0,847.0,4.0,41.0,17,194.0,177,351,1814,11,24,4.6,110.0,453,1595,8,3.5,69.0,76,691,15.0,,,,,,,,,,,,,,,,,
11,kan,272,3577.0,775.0,4.6,31.0,15,183.0,154,289,1719,13,16,5.3,86.0,448,1858,11,4.1,83.0,83,888,14.0,,,,,,,,,,,,,,,,,
12,mia,297,4039.0,827.0,4.9,30.0,11,228.0,159,299,1957,15,19,5.8,100.0,492,2082,14,4.2,106.0,77,834,22.0,,,,,,,,,,,,,,,,,
13,min,335,3815.0,881.0,4.3,31.0,16,225.0,173,344,2181,12,15,5.8,111.0,508,1634,16,3.2,98.0,60,631,16.0,,,,,,,,,,,,,,,,,
14,nor,172,3673.0,814.0,4.5,40.0,18,183.0,213,415,2458,11,22,5.5,112.0,371,1215,4,3.3,55.0,91,1029,16.0,,,,,,,,,,,,,,,,,
15,nwe,149,2626.0,768.0,3.4,41.0,13,184.0,176,392,1586,7,28,3.7,98.0,334,1040,11,3.1,63.0,88,849,23.0,,,,,,,,,,,,,,,,,
16,nyg,301,4433.0,905.0,4.9,26.0,14,257.0,230,403,2634,19,12,6.0,150.0,465,1799,11,3.9,94.0,71,641,13.0,,,,,,,,,,,,,,,,,
17,nyj,255,3960.0,884.0,4.5,33.0,11,230.0,193,386,2307,14,22,5.5,122.0,463,1653,11,3.6,90.0,88,1022,18.0,,,,,,,,,,,,,,,,,
18,oti,217,4062.0,922.0,4.4,38.0,15,232.0,238,470,2506,12,23,5.0,126.0,419,1556,10,3.7,88.0,78,833,18.0,,,,,,,,,,,,,,,,,
19,phi,241,3990.0,883.0,4.5,39.0,16,229.0,218,410,2451,16,23,5.7,126.0,450,1539,11,3.4,81.0,73,799,22.0,,,,,,,,,,,,,,,,,
20,pit,210,3752.0,844.0,4.4,48.0,16,206.0,150,384,2037,12,32,4.9,97.0,432,1715,13,4.0,84.0,82,835,25.0,,,,,,,,,,,,,,,,,
21,rai,300,4829.0,908.0,5.3,30.0,9,270.0,210,418,2865,28,21,6.6,139.0,471,1964,7,4.2,107.0,92,1021,24.0,,,,,,,,,,,,,,,,,
22,ram,325,4271.0,879.0,4.9,30.0,17,224.0,218,426,2508,17,13,5.6,120.0,430,1763,12,4.1,93.0,88,959,11.0,,,,,,,,,,,,,,,,,
23,sdg,282,3953.0,839.0,4.7,25.0,6,231.0,192,387,2503,24,19,5.6,119.0,395,1450,9,3.7,83.0,79,852,29.0,,,,,,,,,,,,,,,,,
24,sfo,352,4503.0,862.0,5.2,25.0,15,237.0,226,383,2923,25,10,7.5,125.0,471,1580,13,3.4,86.0,88,997,26.0,,,,,,,,,,,,,,,,,
25,was,297,4129.0,815.0,5.1,24.0,14,249.0,203,342,2108,23,10,5.7,100.0,444,2021,11,4.6,122.0,65,613,27.0,,,,,,,,,,,,,,,,,
