,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,69.0,1956.0,580.0,3.4,37.0,8.0,110.0,76.0,213.0,996.0,3.0,29.0,4.7,47.0,367.0,960.0,6.0,2.6,53.0,81.0,639.0,10.0,,,,,,,,,,,,,,,,,
1,byk,82.0,1501.0,522.0,2.9,30.0,8.0,87.0,85.0,198.0,1030.0,6.0,22.0,5.2,41.0,324.0,471.0,5.0,1.5,36.0,34.0,228.0,10.0,,,,,,,,,,,,,,,,,
2,chi,258.0,3167.0,629.0,5.0,32.0,14.0,140.0,107.0,217.0,1616.0,21.0,18.0,7.4,57.0,412.0,1551.0,16.0,3.8,73.0,121.0,1025.0,10.0,,,,,,,,,,,,,,,,,
3,crd,108.0,2276.0,618.0,3.7,53.0,12.0,109.0,87.0,258.0,1257.0,8.0,41.0,4.9,44.0,360.0,1019.0,7.0,2.8,56.0,65.0,479.0,9.0,,,,,,,,,,,,,,,,,
4,det,216.0,2616.0,533.0,4.9,36.0,8.0,106.0,89.0,207.0,1475.0,16.0,28.0,7.1,47.0,326.0,1141.0,14.0,3.5,52.0,56.0,417.0,7.0,,,,,,,,,,,,,,,,,
5,gnb,238.0,2988.0,648.0,4.6,31.0,7.0,147.0,105.0,253.0,1471.0,15.0,24.0,5.8,63.0,395.0,1517.0,16.0,3.8,70.0,62.0,558.0,14.0,,,,,,,,,,,,,,,,,
6,nyg,206.0,2389.0,541.0,4.4,24.0,7.0,99.0,47.0,125.0,857.0,9.0,17.0,6.9,23.0,416.0,1532.0,12.0,3.7,72.0,68.0,502.0,4.0,,,,,,,,,,,,,,,,,
7,phi,267.0,2604.0,560.0,4.7,32.0,20.0,110.0,55.0,136.0,941.0,9.0,12.0,6.9,27.0,424.0,1663.0,23.0,3.9,73.0,66.0,523.0,10.0,,,,,,,,,,,,,,,,,
8,ram,188.0,2402.0,566.0,4.2,41.0,15.0,104.0,85.0,208.0,1261.0,13.0,26.0,6.1,43.0,358.0,1141.0,13.0,3.2,51.0,64.0,441.0,10.0,,,,,,,,,,,,,,,,,
9,was,169.0,2925.0,641.0,4.6,29.0,12.0,133.0,170.0,299.0,2021.0,17.0,17.0,6.8,70.0,342.0,904.0,6.0,2.6,59.0,68.0,545.0,4.0,,,,,,,,,,,,,,,,,
