,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,309,5116.0,971.0,5.3,41.0,11,292.0,356,600,3655,26,30,5.7,202.0,329,1461,9,4.4,67.0,111,961,23.0,,,,,,,,,,,,,,,,,
1,buf,319,5119.0,1094.0,4.7,37.0,13,294.0,279,483,3218,18,24,6.1,149.0,563,1901,14,3.4,128.0,106,831,17.0,,,,,,,,,,,,,,,,,
2,car,367,4812.0,1025.0,4.7,25.0,14,292.0,273,487,3083,22,11,5.9,160.0,502,1729,9,3.4,93.0,94,638,39.0,,,,,,,,,,,,,,,,,
3,chi,283,4905.0,1046.0,4.7,27.0,9,300.0,318,551,3185,19,18,5.5,176.0,472,1720,9,3.6,104.0,103,808,20.0,,,,,,,,,,,,,,,,,
4,cin,372,5225.0,1088.0,4.8,25.0,9,332.0,316,563,3432,25,16,5.6,190.0,478,1793,14,3.8,114.0,90,678,28.0,,,,,,,,,,,,,,,,,
5,clt,317,4744.0,1000.0,4.7,24.0,13,288.0,311,537,3296,16,11,5.7,172.0,420,1448,9,3.4,89.0,76,615,27.0,,,,,,,,,,,,,,,,,
6,crd,300,5190.0,1050.0,4.9,35.0,14,308.0,336,613,3688,23,21,5.7,214.0,401,1502,8,3.7,70.0,106,873,24.0,,,,,,,,,,,,,,,,,
7,dal,286,4763.0,981.0,4.9,29.0,15,286.0,307,487,3122,12,14,6.2,163.0,475,1641,14,3.5,105.0,103,832,18.0,,,,,,,,,,,,,,,,,
8,den,391,5791.0,1092.0,5.3,32.0,15,336.0,327,536,3429,26,17,6.0,180.0,525,2362,20,4.5,134.0,109,949,22.0,,,,,,,,,,,,,,,,,
9,det,302,5013.0,976.0,5.1,26.0,5,317.0,309,541,3203,20,21,5.5,180.0,389,1810,15,4.7,105.0,108,863,32.0,,,,,,,,,,,,,,,,,
10,gnb,456,5535.0,1053.0,5.3,24.0,11,338.0,328,548,3697,39,13,6.3,197.0,465,1838,9,4.0,118.0,92,714,23.0,,,,,,,,,,,,,,,,,
11,jax,325,5760.0,1038.0,5.5,30.0,10,325.0,353,557,4110,19,20,6.8,208.0,431,1650,13,3.8,90.0,127,1006,27.0,,,,,,,,,,,,,,,,,
12,kan,297,4899.0,1045.0,4.7,24.0,10,312.0,290,530,2890,18,14,5.2,168.0,488,2009,15,4.1,111.0,122,901,33.0,,,,,,,,,,,,,,,,,
13,mia,339,5165.0,1000.0,5.2,24.0,13,294.0,300,504,3543,22,11,6.6,173.0,460,1622,14,3.5,92.0,111,852,29.0,,,,,,,,,,,,,,,,,
14,min,298,5204.0,1030.0,5.1,32.0,13,284.0,331,561,3658,24,19,6.1,186.0,435,1546,7,3.6,75.0,106,835,23.0,,,,,,,,,,,,,,,,,
15,nor,229,4206.0,923.0,4.6,37.0,20,232.0,295,515,2898,13,17,5.4,135.0,386,1308,10,3.4,77.0,114,853,20.0,,,,,,,,,,,,,,,,,
16,nwe,418,5369.0,1085.0,4.9,27.0,12,339.0,374,628,3901,27,15,5.9,206.0,427,1468,15,3.4,103.0,97,716,30.0,,,,,,,,,,,,,,,,,
