,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1937,RAM,HC,10,10,9,10,9,9,10,5,8,9,5,10,1,7,9,10,5,9,8,10,10,7,9,7,10,8,1,2,5,10,7
1,1938,RAM,HC,10,8,7,9,9,9,6,10,10,10,8,10,1,2,3,5,10,7,9,10,2,10,9,10,8,2,1,7,8,4,10
