Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1999,SDG,HC,31,12,25,22,23,26,28,23,23,27,19,31,11,5,18,30,29,25,12,10,22,16,3,7,1,16,17,22,24,20,21
2000,SDG,HC,31,31,31,28,22,28,26,31,28,31,26,31,29,6,18,17,31,25,13,29,25,24,4,10,2,30,22,22,31,18,19
2001,SDG,HC,31,26,13,13,8,11,14,17,18,20,11,20,10,13,11,24,17,11,11,16,13,16,7,11,1,14,20,20,23,12,17
