Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
chi,245.0,3278.0,758.0,4.3,51.0,24.0,194.0,141.0,347.0,1735.0,18.0,27.0,5.0,87.0,411.0,1543.0,11.0,3.8,90.0,73.0,583.0,17.0,,,,,,,,,,,,,,,,,
cle,310.0,4352.0,768.0,5.7,37.0,11.0,228.0,184.0,374.0,2566.0,22.0,26.0,6.9,119.0,394.0,1786.0,12.0,4.5,105.0,85.0,744.0,4.0,,,,,,,,,,,,,,,,,
crd,172.0,2959.0,766.0,3.9,45.0,23.0,176.0,124.0,289.0,1211.0,10.0,22.0,4.2,74.0,477.0,1748.0,10.0,3.7,91.0,87.0,743.0,11.0,,,,,,,,,,,,,,,,,
det,344.0,3988.0,804.0,5.0,38.0,10.0,219.0,171.0,362.0,2208.0,24.0,28.0,6.1,115.0,442.0,1780.0,14.0,4.0,92.0,77.0,799.0,12.0,,,,,,,,,,,,,,,,,
dtx,182.0,2781.0,733.0,3.8,55.0,25.0,172.0,149.0,352.0,1384.0,12.0,30.0,3.9,78.0,381.0,1397.0,13.0,3.7,79.0,67.0,621.0,15.0,,,,,,,,,,,,,,,,,
gnb,295.0,3859.0,742.0,5.2,56.0,31.0,197.0,161.0,337.0,2374.0,26.0,25.0,7.0,95.0,405.0,1485.0,11.0,3.7,84.0,83.0,739.0,18.0,,,,,,,,,,,,,,,,,
nyg,234.0,3028.0,722.0,4.2,36.0,14.0,155.0,121.0,280.0,1392.0,16.0,22.0,5.0,66.0,442.0,1636.0,11.0,3.7,78.0,64.0,626.0,11.0,,,,,,,,,,,,,,,,,
phi,252.0,3335.0,795.0,4.2,41.0,22.0,181.0,154.0,361.0,1965.0,13.0,19.0,5.4,98.0,434.0,1370.0,10.0,3.2,72.0,80.0,747.0,11.0,,,,,,,,,,,,,,,,,
pit,300.0,3395.0,749.0,4.5,37.0,14.0,187.0,167.0,365.0,2191.0,21.0,23.0,6.0,110.0,384.0,1204.0,12.0,3.1,67.0,57.0,520.0,10.0,,,,,,,,,,,,,,,,,
ram,349.0,4103.0,740.0,5.5,48.0,17.0,205.0,167.0,329.0,2292.0,17.0,31.0,7.0,102.0,411.0,1811.0,17.0,4.4,92.0,100.0,891.0,11.0,,,,,,,,,,,,,,,,,
sfo,285.0,3880.0,763.0,5.1,36.0,13.0,213.0,177.0,342.0,1975.0,19.0,23.0,5.8,104.0,421.0,1905.0,16.0,4.5,97.0,79.0,628.0,12.0,,,,,,,,,,,,,,,,,
was,240.0,3395.0,753.0,4.5,38.0,17.0,206.0,147.0,286.0,1740.0,20.0,21.0,6.1,90.0,467.0,1655.0,10.0,3.5,95.0,69.0,669.0,21.0,,,,,,,,,,,,,,,,,
