Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
chi,326.0,4012.0,774.0,5.2,46.0,26.0,209.0,160.0,311.0,2091.0,16.0,20.0,6.7,98.0,463.0,1921.0,20.0,4.1,98.0,91.0,795.0,13.0,,,,,,,,,,,,,,,,,
cle,213.0,3075.0,759.0,4.1,36.0,14.0,186.0,141.0,348.0,1689.0,17.0,22.0,4.9,95.0,411.0,1386.0,11.0,3.4,78.0,46.0,425.0,13.0,,,,,,,,,,,,,,,,,
crd,221.0,3353.0,762.0,4.4,43.0,18.0,176.0,149.0,307.0,1765.0,16.0,25.0,5.7,82.0,455.0,1588.0,8.0,3.5,85.0,91.0,883.0,9.0,,,,,,,,,,,,,,,,,
det,192.0,3245.0,735.0,4.4,57.0,25.0,195.0,182.0,382.0,2100.0,15.0,32.0,5.5,105.0,353.0,1145.0,8.0,3.2,74.0,62.0,596.0,16.0,,,,,,,,,,,,,,,,,
dtx,427.0,4382.0,731.0,6.0,46.0,18.0,197.0,153.0,310.0,2048.0,31.0,28.0,6.6,90.0,421.0,2334.0,17.0,5.5,97.0,91.0,926.0,10.0,,,,,,,,,,,,,,,,,
gnb,312.0,3269.0,755.0,4.3,41.0,19.0,202.0,162.0,340.0,1762.0,17.0,22.0,5.2,97.0,415.0,1507.0,16.0,3.6,87.0,96.0,752.0,18.0,,,,,,,,,,,,,,,,,
nyg,231.0,3481.0,741.0,4.7,45.0,17.0,189.0,162.0,337.0,2178.0,18.0,28.0,6.5,110.0,404.0,1303.0,8.0,3.2,72.0,66.0,518.0,7.0,,,,,,,,,,,,,,,,,
phi,271.0,3150.0,751.0,4.2,39.0,19.0,187.0,157.0,343.0,1754.0,19.0,20.0,5.1,93.0,408.0,1396.0,12.0,3.4,81.0,74.0,699.0,13.0,,,,,,,,,,,,,,,,,
pit,273.0,4289.0,829.0,5.2,40.0,13.0,224.0,167.0,369.0,2545.0,24.0,27.0,6.9,115.0,460.0,1744.0,8.0,3.8,100.0,71.0,623.0,9.0,,,,,,,,,,,,,,,,,
ram,234.0,3496.0,801.0,4.4,56.0,18.0,212.0,161.0,360.0,1883.0,18.0,38.0,5.2,97.0,441.0,1613.0,10.0,3.7,93.0,77.0,746.0,22.0,,,,,,,,,,,,,,,,,
sfo,221.0,3204.0,754.0,4.2,35.0,18.0,167.0,148.0,342.0,1638.0,15.0,17.0,4.8,76.0,412.0,1566.0,10.0,3.8,81.0,65.0,530.0,10.0,,,,,,,,,,,,,,,,,
was,287.0,3397.0,701.0,4.8,34.0,16.0,189.0,121.0,275.0,1580.0,12.0,18.0,5.7,80.0,426.0,1817.0,19.0,4.3,96.0,91.0,817.0,13.0,,,,,,,,,,,,,,,,,
