,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2012,NOR,HC,32,18,14,15,26,2,3,14,29,25,21,13,3,2,1,1,28,3,32,31,12,23,32,28,32,13,29,31,29,14,32
1,2013,CHI,OC,32,14,11,21,19,8,2,13,24,16,17,7,16,16,5,5,13,5,30,30,13,30,32,31,32,21,2,15,14,8,27
2,2014,CHI,OC,32,26,22,27,28,21,23,26,30,27,26,19,16,7,15,9,30,25,30,31,20,14,17,17,22,16,16,30,31,14,31
