Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2004,CLE,OC,32,30,26,30,28,28,27,30,16,23,31,27,30,29,25,16,26,19,15,24,17,30,32,31,21,9,3,5,4,19,11
2007,CLE,OC,32,7,19,14,20,8,8,14,16,10,13,6,8,16,12,8,23,9,30,21,19,24,27,6,29,18,28,24,29,14,15
2008,CLE,OC,32,28,8,27,31,31,30,16,24,26,31,26,3,23,31,30,29,31,26,16,3,31,28,21,25,20,3,14,10,2,29
2011,CAR,OC,32,23,13,20,11,7,5,11,14,3,1,1,5,23,13,13,21,10,28,27,17,21,25,29,25,14,6,24,25,20,32
2012,CAR,OC,32,18,16,18,8,12,18,10,11,9,3,9,17,26,16,24,8,5,10,18,18,12,14,12,18,8,15,13,13,23,12
2013,CLE,HC,32,26,25,27,15,18,27,22,30,27,32,23,9,1,11,11,24,27,9,23,24,27,18,17,8,25,26,8,21,20,4
2015,IND,OC,32,14,22,25,30,28,24,26,21,29,28,31,22,9,22,16,28,32,26,25,12,23,25,25,23,22,20,24,19,6,20
2016,IND,OC,32,17,24,16,26,10,8,16,16,23,16,22,7,13,5,6,18,11,30,22,26,15,25,13,30,17,19,27,20,29,25
2017,IND,OC,32,29,12,30,32,31,30,4,10,22,19,28,7,30,30,31,6,29,30,30,20,30,26,27,9,19,5,28,15,15,32
