Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1946,BUF,HC,8,6,6,7,6,6,6,8,5,2,5,1,8,7,8,6,4,8,7,7,3,5,6,6,6,1,6,8,8,4,7
1947,BUF,HC,8,3,6,5,4,4,5,6,3,4,5,4,4,6,6,2,5,4,5,5,7,5,5,6,5,6,2,4,2,5,3
1948,BUF,HC,8,3,5,4,3,2,3,4,3,2,2,2,2,3,3,7,6,3,4,6,4,2,3,6,3,1,8,8,4,8,4
1949,BUF,HC,7,4,6,4,3,3,4,2,3,3,4,5,2,6,5,3,2,4,4,4,6,2,3,3,3,2,3,5,5,7,5
