Year,Age,Level,Employer,Role
1917,23,Ohio League,Massillon Tigers,Head Coach
1920,26,APFA,Cleveland Tigers,Head Coach
1922,28,High School,Roman Catholic HS (Philadelphia),Head Coach
1923,29,High School,Roman Catholic HS (Philadelphia),Head Coach
1925,31,College,Loyola (MD),Head Coach
1926,32,College,Loyola (MD),Head Coach
1927,33,College,Loyola (MD),Head Coach
1928,34,College,Wake Forest,Head Coach
