,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,365,5270.0,983.0,5.4,35.0,18,300.0,297,537,3913,31,17,6.9,179.0,413,1357,11,3.3,79.0,95,811,42.0,,,,,,,,,,,,,,,,,
1,buf,263,4607.0,981.0,4.7,35.0,17,288.0,254,455,2799,17,18,5.6,159.0,483,1808,13,3.7,105.0,107,839,24.0,,,,,,,,,,,,,,,,,
2,chi,280,4492.0,927.0,4.8,45.0,14,256.0,258,495,2920,19,31,5.4,147.0,391,1572,10,4.0,91.0,84,676,18.0,,,,,,,,,,,,,,,,,
3,cin,352,5605.0,1010.0,5.5,31.0,16,308.0,300,543,3520,24,15,6.2,180.0,442,2085,15,4.7,116.0,101,824,12.0,,,,,,,,,,,,,,,,,
4,cle,462,5190.0,987.0,5.3,22.0,9,314.0,253,444,3085,32,13,6.5,169.0,511,2105,21,4.1,117.0,95,684,28.0,,,,,,,,,,,,,,,,,
5,clt,353,5614.0,1034.0,5.4,24.0,15,320.0,301,492,3402,20,9,6.5,176.0,513,2212,12,4.3,130.0,104,781,14.0,,,,,,,,,,,,,,,,,
6,crd,396,5216.0,959.0,5.4,27.0,11,306.0,233,402,2898,29,16,6.6,146.0,521,2318,20,4.4,140.0,96,834,20.0,,,,,,,,,,,,,,,,,
7,dal,308,4615.0,988.0,4.7,30.0,19,280.0,271,470,2639,12,11,5.2,153.0,482,1976,18,4.1,109.0,104,911,18.0,,,,,,,,,,,,,,,,,
8,den,374,5345.0,969.0,5.5,25.0,15,306.0,284,479,3382,22,10,6.6,181.0,456,1963,16,4.3,110.0,105,819,15.0,,,,,,,,,,,,,,,,,
9,det,413,5734.0,1080.0,5.3,35.0,18,334.0,319,507,3346,21,17,6.1,173.0,532,2388,22,4.5,142.0,97,788,19.0,,,,,,,,,,,,,,,,,
10,gnb,347,5442.0,981.0,5.5,30.0,14,286.0,256,479,3383,20,16,6.7,160.0,475,2059,16,4.3,113.0,109,854,13.0,,,,,,,,,,,,,,,,,
11,kan,257,4881.0,945.0,5.2,45.0,25,268.0,267,512,3241,16,20,5.7,164.0,373,1640,12,4.4,85.0,122,859,19.0,,,,,,,,,,,,,,,,,
12,mia,242,4547.0,968.0,4.7,27.0,8,268.0,257,462,2716,14,19,5.4,145.0,461,1831,11,4.0,110.0,95,759,13.0,,,,,,,,,,,,,,,,,
13,min,326,4717.0,972.0,4.9,33.0,11,257.0,218,422,2643,20,22,5.6,136.0,503,2074,12,4.1,107.0,100,787,14.0,,,,,,,,,,,,,,,,,
14,nor,275,4878.0,986.0,4.9,27.0,19,279.0,316,534,3319,21,8,5.8,167.0,410,1559,8,3.8,91.0,87,655,21.0,,,,,,,,,,,,,,,,,
15,nwe,446,5697.0,972.0,5.9,32.0,18,307.0,218,374,3021,21,14,7.4,139.0,565,2676,29,4.7,151.0,73,488,17.0,,,,,,,,,,,,,,,,,
16,nyg,211,4206.0,914.0,4.6,34.0,11,245.0,278,496,2747,12,23,5.2,139.0,388,1459,9,3.8,90.0,83,569,16.0,,,,,,,,,,,,,,,,,
17,nyj,345,5455.0,977.0,5.6,29.0,11,318.0,311,516,3437,23,18,6.2,186.0,423,2018,15,4.8,112.0,106,876,20.0,,,,,,,,,,,,,,,,,
18,oti,307,4635.0,890.0,5.2,33.0,12,279.0,267,460,3060,18,21,6.1,160.0,392,1575,12,4.0,88.0,134,1015,31.0,,,,,,,,,,,,,,,,,
19,phi,299,4660.0,948.0,4.9,30.0,11,251.0,273,566,3491,23,19,5.7,169.0,337,1169,9,3.5,59.0,94,706,23.0,,,,,,,,,,,,,,,,,
20,pit,240,4115.0,940.0,4.4,42.0,18,257.0,236,460,2500,9,24,5.1,130.0,446,1615,13,3.6,102.0,89,719,25.0,,,,,,,,,,,,,,,,,
21,rai,268,4413.0,924.0,4.8,22.0,9,266.0,246,437,2697,20,13,5.6,152.0,439,1716,4,3.9,95.0,86,710,19.0,,,,,,,,,,,,,,,,,
22,ram,412,5411.0,949.0,5.7,31.0,19,286.0,296,501,3762,30,12,7.1,175.0,418,1649,17,3.9,93.0,109,968,18.0,,,,,,,,,,,,,,,,,
23,sdg,281,4425.0,931.0,4.8,30.0,11,268.0,254,462,2910,22,19,5.7,152.0,424,1515,10,3.6,92.0,87,720,24.0,,,,,,,,,,,,,,,,,
24,sea,286,4609.0,950.0,4.9,30.0,18,280.0,300,504,3004,19,12,5.6,171.0,413,1605,7,3.9,86.0,108,766,23.0,,,,,,,,,,,,,,,,,
25,sfo,239,4273.0,919.0,4.6,31.0,14,250.0,265,522,3015,17,17,5.3,157.0,353,1258,7,3.6,77.0,85,641,16.0,,,,,,,,,,,,,,,,,
26,tam,367,5479.0,1001.0,5.5,42.0,17,313.0,263,471,3256,22,25,6.4,168.0,496,2223,20,4.5,129.0,78,617,16.0,,,,,,,,,,,,,,,,,
27,was,301,4730.0,941.0,5.0,33.0,12,267.0,281,514,3143,21,21,5.6,166.0,382,1587,8,4.2,77.0,90,712,24.0,,,,,,,,,,,,,,,,,
