,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1949,WAS,HC,10,7,9,8,6,4,6,4,8,7,7,6,4,2,3,3,8,4,10,9,8,7,9,10,10,9,5,8,9,9,9
1,1950,WAS,HC,13,10,12,11,9,7,10,9,7,7,12,4,12,8,5,5,4,4,8,10,13,10,10,8,9,13,7,8,9,12,9
2,1951,WAS,HC,12,7,11,10,10,9,11,8,1,4,5,7,8,11,11,12,7,4,10,10,10,7,9,10,9,7,4,6,6,10,10
3,1964,PHI,OC,14,7,11,8,4,4,6,9,8,6,3,3,12,7,7,8,5,6,9,8,12,11,7,8,6,13,10,9,6,8,8
4,1965,PHI,OC,14,11,8,7,3,2,5,7,12,4,2,2,3,4,2,6,12,3,10,11,6,8,7,3,6,12,8,11,12,4,12
5,1966,PHI,OC,15,3,9,10,12,11,5,10,2,5,2,5,10,13,14,10,7,14,11,11,8,3,8,8,14,7,14,12,12,9,9
6,1967,PHI,OC,16,9,10,12,14,8,4,12,16,14,12,10,13,5,3,3,9,7,14,15,8,10,8,11,9,5,15,14,15,10,12
7,1968,PHI,OC,16,15,16,14,14,15,15,16,14,14,16,13,5,8,13,12,15,11,13,13,16,15,14,14,10,16,2,10,10,15,13
