,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2018,IND,DC,32,8,13,8,4,7,5,22,17,20,16,22,15,2,6,2,22,9,11,10,10,16,8,10,6,7,14,16,3,9,20
1,2019,IND,DC,32,17,12,17,18,25,16,16,5,7,10,11,22,24,30,19,12,25,16,18,10,6,7,3,12,21,18,23,24,7,22
2,2020,IND,DC,32,7,2,8,7,10,9,3,10,11,6,14,1,20,11,22,9,9,8,10,5,5,2,14,2,8,19,20,12,7,19
3,2021,IND,DC,32,14,1,7,18,16,9,8,5,2,5,2,27,27,26,12,4,17,16,9,2,7,10,3,20,1,18,19,31,3,20
4,2022,CHI,HC,32,32,20,31,31,28,23,27,2,1,7,1,20,32,32,19,22,32,29,32,14,31,31,32,27,17,2,17,10,12,32
