,Year,Lg,Tm,W,L,T,Div. Finish,Playoffs,PF,PA,PD,Coaches,AV,Passer,Rusher,Receiver,Pts,Yds,Pts Def Rank,Yds Def Rank,T/G,Pts±,Yds±,out of,MoV,SoS,SRS,OSRS,DSRS
0,1921,APFA,New York Brickley Giants,0,2,0,18th of 21,,0,72,-72,Brickley,,,,,18,1,20,1,1,20,1,21,-36.0,5.7,-30.3,-5.1,-25.2
