Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
chi,298,3581.0,758.0,4.7,43.0,19,202.0,146,321,1811,18,24,5.6,94.0,437,1770,15,4.1,95.0,76,742,13.0,,,,,,,,,,,,,,,,,
cle,302,4107.0,681.0,6.0,22.0,8,206.0,110,206,1581,12,14,7.7,71.0,475,2526,24,5.3,127.0,59,554,8.0,,,,,,,,,,,,,,,,,
clt,381,4539.0,810.0,5.6,22.0,11,253.0,178,354,2412,26,11,6.8,120.0,456,2127,24,4.7,117.0,55,518,16.0,,,,,,,,,,,,,,,,,
crd,261,4030.0,773.0,5.2,49.0,22,219.0,198,407,2574,23,27,6.3,124.0,366,1456,9,4.0,80.0,71,615,15.0,,,,,,,,,,,,,,,,,
det,261,3229.0,683.0,4.7,33.0,19,195.0,141,319,1869,20,14,5.9,95.0,364,1360,9,3.7,89.0,52,513,11.0,,,,,,,,,,,,,,,,,
gnb,193,3241.0,693.0,4.7,44.0,17,177.0,161,348,1820,15,27,5.2,87.0,345,1421,7,4.1,76.0,52,545,14.0,,,,,,,,,,,,,,,,,
nyg,246,3330.0,716.0,4.7,26.0,14,191.0,119,266,1605,15,12,6.0,83.0,450,1725,14,3.8,93.0,44,379,15.0,,,,,,,,,,,,,,,,,
phi,235,3790.0,736.0,5.1,43.0,22,222.0,214,402,2697,18,21,6.7,125.0,334,1093,13,3.3,72.0,55,570,25.0,,,,,,,,,,,,,,,,,
pit,261,4273.0,730.0,5.9,42.0,21,202.0,156,336,2752,16,21,8.2,107.0,394,1521,14,3.9,77.0,78,875,18.0,,,,,,,,,,,,,,,,,
ram,344,4406.0,703.0,6.3,49.0,23,209.0,186,358,2672,19,26,7.5,104.0,345,1734,18,5.0,93.0,67,636,12.0,,,,,,,,,,,,,,,,,
sfo,257,4111.0,742.0,5.5,40.0,11,237.0,223,383,2483,15,29,6.5,126.0,359,1628,18,4.5,93.0,58,619,18.0,,,,,,,,,,,,,,,,,
was,214,3673.0,731.0,5.0,33.0,16,213.0,121,251,1696,14,17,6.8,90.0,480,1977,11,4.1,111.0,40,365,12.0,,,,,,,,,,,,,,,,,
