,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1962,32,Los Angeles Rams,NFL,6,0,5,1,.000,-4.0,-4.6,0.6,,,,,7,
1,1963,33,Los Angeles Rams,NFL,14,5,9,0,.357,-9.0,-6.0,-3.0,,,,,6,
2,1964,34,Los Angeles Rams,NFL,14,5,7,2,.417,-0.9,0.2,-1.0,,,,,5,
3,1965,35,Los Angeles Rams,NFL,14,4,10,0,.286,2.9,-1.1,4.0,,,,,7,
4,1971,41,San Diego Chargers,NFL,4,2,2,0,.500,-4.1,2.6,-6.6,,,,,3,
5,1972,42,San Diego Chargers,NFL,14,4,9,1,.321,-2.8,-0.2,-2.6,,,,,4,
6,1973,43,San Diego Chargers,NFL,8,1,6,1,.188,-12.0,-3.6,-8.4,,,,,4,
