Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1946,MIA,HC,8,8,8,8,8,8,8,7,7,8,5,8,5,4,5,8,8,7,6,8,5,6,7,7,7,6,1,4,5,3,6
1947,CHR,HC,8,8,8,7,7,6,6,8,8,7,7,6,8,2,2,3,8,5,8,8,3,7,8,8,7,3,4,6,5,4,6
1952,RAM,HC,12,1,3,2,4,2,1,9,7,2,1,3,6,9,3,8,12,1,9,6,2,9,8,5,7,5,10,7,8,1,5
1953,RAM,HC,12,4,4,4,2,2,2,4,4,2,2,1,12,7,3,3,2,2,4,5,5,4,6,3,10,11,8,4,5,2,2
1954,RAM,HC,12,7,11,6,3,1,3,7,3,2,2,2,9,9,2,5,7,1,8,10,12,3,7,8,8,12,12,9,7,7,7
1960,RAM,OC,13,11,5,9,11,10,7,6,12,8,8,6,2,4,9,7,7,10,11,10,6,11,11,10,7,6,10,11,7,4,10
1961,RAM,OC,14,12,3,11,11,10,12,2,11,5,3,2,2,7,10,13,4,11,11,11,9,14,13,13,13,8,2,5,7,9,10
1962,RAM,OC,14,14,7,13,14,14,14,4,12,10,11,3,6,9,12,12,4,14,10,8,10,13,12,6,11,6,8,8,10,12,8
