,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1934,10,979,285,3.4,14,0,,26,88,248,0,14,2.8,,197,731,1,3.7,,0,0,,,,,,,,,,,,,,,,,,
1,1933,38,1152,422,2.7,15,0,,25,102,357,0,15,3.5,,320,795,2,2.5,,0,0,,,,,,,,,,,,,,,,,,
