Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1991,ATL,OC,28,9,14,12,15,8,5,19,18,16,26,11,11,15,6,2,22,6,24,20,10,21,23,16,21,11,9,20,28,7,23
1992,ATL,OC,28,18,23,22,22,10,11,9,28,27,28,16,14,3,4,1,6,10,28,28,27,20,28,27,28,18,2,22,25,28,27
1993,ATL,OC,28,21,28,23,21,11,12,27,27,23,26,10,21,4,6,2,26,13,25,28,22,8,15,21,23,20,14,25,28,19,28
1994,ATL,HC,28,17,18,23,22,7,15,24,28,28,22,12,11,3,5,4,26,7,27,24,8,9,14,23,24,19,23,27,25,4,26
1995,ATL,HC,30,9,4,15,23,10,11,1,30,27,25,10,2,6,6,10,5,8,29,19,15,6,9,11,11,19,30,30,25,11,28
1996,ATL,HC,30,28,29,29,26,17,19,28,30,27,19,5,8,4,9,5,29,16,29,30,26,20,26,25,28,2,4,27,25,30,30
1998,SDG,HC,30,23,30,26,10,24,29,30,12,15,16,22,27,3,26,29,30,28,1,18,18,12,1,14,1,23,17,11,11,8,5
