,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1948,56,RAM,NFL,12,6,5,1,.545,6.2,5.0,1.3,,,,,3,
1,1949,57,RAM,NFL,12,8,2,2,.800,9.3,7.7,1.6,1,0,1,.000,1,
