Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1992,SDG,HC,28,4,12,7,5,6,9,14,6,9,6,18,8,9,7,16,18,8,4,4,7,3,2,9,10,23,20,9,11,2,7
1993,SDG,HC,28,14,1,10,19,14,10,2,13,10,3,11,1,6,17,13,9,24,18,12,9,6,2,14,1,18,22,28,11,5,24
1994,SDG,HC,28,4,6,6,11,11,5,3,8,7,9,9,5,16,12,13,5,11,14,9,10,4,5,11,16,6,21,22,11,13,11
1995,SDG,HC,30,9,19,16,14,16,19,14,7,15,13,22,9,17,18,23,16,16,10,6,22,13,14,20,13,25,11,12,5,12,12
1996,SDG,HC,30,15,9,22,28,26,18,17,25,29,27,30,8,5,14,10,23,22,23,24,6,10,17,9,23,7,30,25,27,7,10
1997,DET,HC,30,10,19,7,4,2,4,16,16,2,3,1,9,12,12,18,20,14,14,10,22,21,18,19,14,27,10,13,6,11,13
1998,DET,HC,30,23,20,22,14,14,20,12,19,10,12,3,15,22,19,20,5,15,15,24,25,22,25,24,24,19,6,8,17,26,16
1999,DET,HC,31,12,6,17,25,21,15,2,29,28,25,24,4,8,9,11,4,15,18,14,13,6,9,18,15,6,23,27,17,17,18
2000,DET,HC,31,13,7,18,21,27,22,20,14,20,9,21,14,21,25,25,20,29,14,11,3,12,18,20,22,5,19,15,8,3,13
