Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1952,PHI,HC,12,4,7,8,6,8,7,7,5,11,10,11,8,4,7,10,1,8,2,7,9,3,4,8,4,3,8,4,10,9,3
1953,PHI,HC,12,5,9,2,1,1,3,7,7,5,3,4,4,2,1,1,10,3,1,3,6,1,1,1,2,4,11,3,7,7,1
1954,PHI,HC,12,4,7,5,2,7,7,10,6,11,11,12,10,3,4,1,9,7,2,4,2,2,2,2,2,1,4,2,4,4,1
1955,PHI,HC,12,8,10,6,3,5,6,9,11,11,12,11,10,1,1,2,9,5,4,4,8,8,5,7,4,3,3,2,2,10,6
