,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1978,SFO,HC,28,28,28,27,27,27,28,28,11,21,19,24,27,12,25,26,28,28,21,23,5,26,17,17,7,1,8,18,20,23,20
1,,SFO,OC,28,28,28,27,27,27,28,28,11,21,19,24,27,12,25,26,28,28,21,23,5,26,17,17,7,1,8,18,20,23,20
