,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,244,4582.0,1002.0,4.6,37.0,18,257.0,250,481,2566,13,19,4.9,136.0,478,2016,11,4.2,106.0,67,542,15.0,,,,,,,,,,,,,,,,,
1,buf,329,5315.0,1012.0,5.3,33.0,16,313.0,271,454,3182,15,17,6.6,161.0,528,2133,15,4.0,137.0,109,824,15.0,,,,,,,,,,,,,,,,,
2,chi,312,5317.0,1040.0,5.1,34.0,19,303.0,248,461,2998,13,15,6.2,134.0,555,2319,25,4.2,137.0,88,644,32.0,,,,,,,,,,,,,,,,,
3,cin,448,6057.0,985.0,6.1,27.0,13,351.0,225,392,3347,28,14,7.9,165.0,563,2710,27,4.8,159.0,82,647,27.0,,,,,,,,,,,,,,,,,
4,cle,304,5011.0,1013.0,4.9,33.0,16,294.0,313,537,3436,19,17,6.0,177.0,440,1575,10,3.6,93.0,110,875,24.0,,,,,,,,,,,,,,,,,
5,clt,354,4870.0,982.0,5.0,30.0,8,311.0,222,403,2621,15,22,6.0,130.0,545,2249,23,4.1,153.0,89,657,28.0,,,,,,,,,,,,,,,,,
6,crd,344,5807.0,1102.0,5.3,35.0,16,336.0,322,562,3780,26,19,6.1,195.0,480,2027,15,4.2,122.0,99,790,19.0,,,,,,,,,,,,,,,,,
7,dal,265,5483.0,1059.0,5.2,40.0,13,311.0,307,555,3488,21,27,5.9,175.0,469,1995,10,4.3,112.0,141,1148,24.0,,,,,,,,,,,,,,,,,
8,den,327,5506.0,1077.0,5.1,34.0,12,338.0,324,581,3691,24,22,6.0,196.0,464,1815,13,3.9,106.0,85,717,36.0,,,,,,,,,,,,,,,,,
9,det,220,3405.0,920.0,3.7,33.0,15,226.0,213,477,2162,13,18,4.1,141.0,391,1243,7,3.2,63.0,94,804,22.0,,,,,,,,,,,,,,,,,
10,gnb,240,4664.0,1018.0,4.6,50.0,26,280.0,319,582,3285,13,24,5.2,175.0,385,1379,14,3.6,78.0,94,785,27.0,,,,,,,,,,,,,,,,,
11,kan,254,4844.0,1019.0,4.8,33.0,12,289.0,282,528,3131,16,21,5.5,161.0,448,1713,8,3.8,104.0,85,636,24.0,,,,,,,,,,,,,,,,,
12,mia,319,5721.0,963.0,5.9,35.0,12,321.0,363,621,4516,29,23,7.2,218.0,335,1205,11,3.6,77.0,99,845,26.0,,,,,,,,,,,,,,,,,
13,min,406,5595.0,1068.0,5.2,30.0,12,318.0,294,520,3789,20,18,6.7,187.0,501,1806,22,3.6,112.0,118,998,19.0,,,,,,,,,,,,,,,,,
14,nor,312,5131.0,1034.0,5.0,32.0,16,306.0,286,498,3085,21,16,5.9,179.0,512,2046,9,4.0,108.0,101,821,19.0,,,,,,,,,,,,,,,,,
15,nwe,250,4293.0,1000.0,4.3,38.0,10,264.0,199,389,2173,12,28,5.3,112.0,588,2120,17,3.6,126.0,87,665,26.0,,,,,,,,,,,,,,,,,
16,nyg,359,4955.0,1078.0,4.6,27.0,13,317.0,290,525,3266,22,14,5.6,168.0,493,1689,15,3.4,123.0,88,660,26.0,,,,,,,,,,,,,,,,,
17,nyj,372,5215.0,1094.0,4.8,27.0,16,331.0,299,538,3083,20,11,5.3,181.0,514,2132,19,4.1,118.0,115,931,32.0,,,,,,,,,,,,,,,,,
18,oti,424,5205.0,1010.0,5.2,35.0,17,308.0,218,428,2956,21,18,6.5,148.0,558,2249,26,4.0,141.0,125,1150,19.0,,,,,,,,,,,,,,,,,
19,phi,379,5430.0,1102.0,4.9,26.0,9,318.0,309,581,3485,25,17,5.5,179.0,464,1945,17,4.2,105.0,115,907,34.0,,,,,,,,,,,,,,,,,
20,pit,336,5204.0,1030.0,5.1,39.0,19,292.0,226,489,2976,15,20,5.6,150.0,499,2228,17,4.5,120.0,99,803,22.0,,,,,,,,,,,,,,,,,
21,rai,325,4961.0,1035.0,4.8,33.0,13,283.0,219,496,3109,21,20,5.7,145.0,493,1852,15,3.8,116.0,102,762,22.0,,,,,,,,,,,,,,,,,
22,ram,407,5808.0,1057.0,5.5,34.0,16,333.0,312,522,3805,31,18,6.9,203.0,507,2003,16,4.0,114.0,78,587,16.0,,,,,,,,,,,,,,,,,
23,sdg,231,4429.0,937.0,4.7,32.0,12,255.0,241,468,2388,11,20,4.8,116.0,438,2041,11,4.7,115.0,118,1039,24.0,,,,,,,,,,,,,,,,,
24,sea,339,4842.0,983.0,4.9,34.0,14,291.0,245,437,2756,22,20,5.9,139.0,517,2086,14,4.0,125.0,89,790,27.0,,,,,,,,,,,,,,,,,
25,sfo,369,5900.0,1076.0,5.5,26.0,12,326.0,293,502,3377,21,14,6.2,167.0,527,2523,18,4.8,141.0,115,986,18.0,,,,,,,,,,,,,,,,,
26,tam,261,5061.0,998.0,5.1,52.0,16,295.0,253,512,3308,16,36,6.1,173.0,452,1753,11,3.9,91.0,102,816,31.0,,,,,,,,,,,,,,,,,
27,was,345,5679.0,1053.0,5.4,46.0,21,307.0,327,592,4136,33,25,6.7,202.0,437,1543,8,3.5,88.0,96,817,17.0,,,,,,,,,,,,,,,,,
