,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,315,5692.0,1052.0,5.4,38.0,14,312.0,281,504,3373,17,24,6.3,168.0,518,2319,14,4.5,124.0,92,761,20.0,,,,,,,,,,,,,,,,,
1,buf,237,4578.0,971.0,4.7,32.0,17,299.0,250,448,2724,14,15,5.5,146.0,477,1854,14,3.9,114.0,90,713,39.0,,,,,,,,,,,,,,,,,
2,chi,215,4360.0,977.0,4.5,35.0,9,264.0,245,545,3034,18,26,5.2,158.0,389,1326,5,3.4,76.0,102,804,30.0,,,,,,,,,,,,,,,,,
3,cin,329,5182.0,1059.0,4.9,36.0,14,322.0,283,524,3134,19,22,5.5,177.0,493,2048,18,4.2,126.0,95,873,19.0,,,,,,,,,,,,,,,,,
4,cle,288,4767.0,1009.0,4.7,31.0,11,301.0,245,474,2847,13,20,5.6,162.0,498,1920,13,3.9,114.0,100,789,25.0,,,,,,,,,,,,,,,,,
5,clt,315,5296.0,1016.0,5.2,35.0,20,315.0,321,539,3602,21,15,6.3,184.0,447,1694,14,3.8,109.0,118,965,22.0,,,,,,,,,,,,,,,,,
6,crd,398,5169.0,1014.0,5.1,29.0,13,301.0,264,508,3244,30,16,5.9,170.0,467,1925,19,4.1,111.0,103,770,20.0,,,,,,,,,,,,,,,,,
7,dal,381,5414.0,1023.0,5.3,19.0,9,297.0,264,523,3556,30,10,6.2,180.0,454,1858,13,4.1,93.0,92,772,24.0,,,,,,,,,,,,,,,,,
8,den,352,5471.0,1055.0,5.2,29.0,13,316.0,262,467,2933,18,16,5.8,161.0,552,2538,21,4.6,140.0,116,966,15.0,,,,,,,,,,,,,,,,,
9,det,313,5316.0,1071.0,5.0,36.0,21,334.0,337,513,3279,17,15,5.9,179.0,511,2037,16,4.0,128.0,106,869,27.0,,,,,,,,,,,,,,,,,
10,gnb,315,4843.0,1018.0,4.8,41.0,21,281.0,256,474,2733,12,20,5.4,136.0,514,2110,17,4.1,130.0,112,903,15.0,,,,,,,,,,,,,,,,,
11,kan,320,5026.0,1042.0,4.8,31.0,13,318.0,214,410,2434,12,18,5.6,136.0,609,2592,23,4.3,162.0,106,854,20.0,,,,,,,,,,,,,,,,,
12,mia,380,5781.0,1072.0,5.4,31.0,15,359.0,298,491,3275,19,16,6.4,173.0,557,2506,22,4.5,155.0,103,734,31.0,,,,,,,,,,,,,,,,,
13,min,233,4091.0,952.0,4.3,53.0,17,243.0,219,480,2489,12,36,4.8,132.0,435,1602,10,3.7,85.0,91,753,26.0,,,,,,,,,,,,,,,,,
14,nor,283,5106.0,978.0,5.2,32.0,15,286.0,277,505,3327,19,17,6.2,167.0,442,1779,7,4.0,97.0,77,628,22.0,,,,,,,,,,,,,,,,,
15,nwe,284,4681.0,961.0,4.9,35.0,15,272.0,234,436,2582,13,20,5.6,138.0,496,2099,20,4.2,119.0,108,858,15.0,,,,,,,,,,,,,,,,,
16,nyg,304,5086.0,1072.0,4.7,33.0,18,291.0,294,566,3327,23,15,5.4,177.0,454,1759,8,3.9,95.0,116,902,19.0,,,,,,,,,,,,,,,,,
17,nyj,354,5633.0,1038.0,5.4,40.0,16,310.0,244,476,3509,28,24,6.7,162.0,517,2124,15,4.1,123.0,89,757,25.0,,,,,,,,,,,,,,,,,
18,oti,365,4858.0,985.0,4.9,42.0,20,304.0,281,512,3266,22,22,5.9,170.0,431,1592,20,3.7,94.0,118,947,40.0,,,,,,,,,,,,,,,,,
19,phi,319,5799.0,1086.0,5.3,44.0,12,311.0,309,578,4147,23,32,6.7,199.0,466,1652,11,3.5,85.0,115,897,27.0,,,,,,,,,,,,,,,,,
20,pit,421,5805.0,1067.0,5.4,33.0,13,319.0,309,532,3941,25,20,7.2,181.0,516,1864,20,3.6,110.0,79,705,28.0,,,,,,,,,,,,,,,,,
21,rai,369,5379.0,1056.0,5.1,34.0,17,310.0,265,483,3171,23,17,6.1,165.0,533,2208,17,4.1,124.0,94,823,21.0,,,,,,,,,,,,,,,,,
22,ram,293,4986.0,1041.0,4.8,37.0,15,289.0,307,571,3300,17,22,5.3,166.0,414,1686,12,4.1,100.0,111,937,23.0,,,,,,,,,,,,,,,,,
23,sdg,332,5418.0,1072.0,5.1,26.0,10,335.0,274,517,3285,22,16,6.0,173.0,521,2133,15,4.1,135.0,74,619,27.0,,,,,,,,,,,,,,,,,
24,sea,329,5639.0,1040.0,5.4,40.0,18,321.0,280,501,3353,21,22,6.3,171.0,509,2286,14,4.5,134.0,111,861,16.0,,,,,,,,,,,,,,,,,
25,sfo,294,4575.0,1013.0,4.5,38.0,16,277.0,292,530,2987,25,22,5.2,160.0,441,1588,8,3.6,90.0,76,603,27.0,,,,,,,,,,,,,,,,,
26,tam,350,5155.0,1025.0,5.0,33.0,12,293.0,304,527,3604,19,21,6.6,169.0,478,1551,21,3.2,104.0,105,872,20.0,,,,,,,,,,,,,,,,,
27,was,387,5184.0,982.0,5.3,22.0,8,294.0,261,497,3439,24,14,6.4,153.0,442,1745,17,3.9,113.0,91,711,28.0,,,,,,,,,,,,,,,,,
