Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2010,SFO,HC,32,20,15,20,21,24,24,11,25,19,21,17,6,22,18,24,13,15,13,16,25,23,6,8,2,29,22,24,21,17,22
2015,SFO,HC,32,26,22,31,32,31,32,4,23,21,24,20,1,24,29,29,11,28,29,18,31,32,29,31,12,30,12,27,7,26,30
