Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1976,SEA,HC,28,26,28,26,25,19,21,27,28,28,14,21,15,1,7,19,28,15,28,28,24,28,28,24,27,25,13,25,28,18,25
1977,SEA,HC,28,19,24,23,21,12,8,23,25,15,15,4,8,4,8,1,28,8,27,28,12,26,26,25,23,23,13,27,26,6,28
1978,SEA,HC,28,8,16,14,13,3,7,17,15,9,2,7,18,6,6,18,15,6,26,26,17,9,23,21,27,14,26,27,23,13,26
1979,SEA,HC,28,11,16,16,19,7,4,9,19,19,4,16,16,6,5,9,7,5,27,24,22,14,21,24,25,14,25,25,15,22,24
1980,SEA,HC,28,25,19,25,16,21,21,15,24,23,20,14,16,7,15,18,10,21,13,25,16,21,17,17,8,23,10,11,25,14,19
1981,SEA,HC,28,22,6,21,26,20,15,9,27,27,16,24,26,8,12,12,5,14,26,25,3,26,27,23,28,1,12,11,22,13,11
1982,SEA,HC,28,15,19,19,19,22,27,17,25,27,25,25,22,5,16,19,15,24,12,5,14,27,27,24,27,14,4,3,1,10,4
