Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1997,SFO,HC,30,1,2,4,2,12,5,2,4,8,8,20,6,28,18,14,6,3,1,3,2,2,2,1,3,5,12,2,18,2,1
1998,SFO,HC,30,4,11,4,1,1,3,16,7,1,3,1,21,5,2,1,11,4,23,13,7,5,9,19,19,13,26,29,23,4,22
1999,SFO,HC,31,28,29,28,22,10,22,16,22,1,7,1,18,7,21,29,20,22,28,30,29,14,15,16,11,27,10,31,31,25,31
2000,SFO,HC,31,22,13,21,14,4,6,1,21,18,9,7,2,4,4,4,1,5,29,28,27,16,16,29,16,27,26,29,23,24,29
2001,SFO,HC,31,4,3,5,3,4,3,1,2,2,4,6,1,22,14,2,2,5,13,9,9,4,9,7,17,24,29,19,11,3,14
2002,SFO,HC,32,7,8,17,10,8,13,3,5,6,11,6,4,10,14,14,2,17,14,18,18,6,7,11,16,27,20,22,18,8,21
2003,DET,HC,32,23,14,26,29,32,26,13,32,32,30,29,1,4,24,20,32,28,24,25,14,13,15,20,13,7,20,28,29,14,28
2004,DET,HC,32,21,14,23,27,24,24,4,25,19,30,9,2,21,23,20,8,25,22,18,24,28,15,11,8,22,25,20,25,22,17
2005,DET,HC,32,23,14,25,28,27,28,20,23,26,22,25,14,14,26,26,25,26,20,21,7,24,24,20,23,15,10,13,14,7,21
