,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1951,241,3675,792,4.6,36,9,211,172,428,2338,16,27,5.5,99,364,1337,12,3.7,89,63,605,23,,,,,,,,,,,,,,,,,
1,1950,366,4485,752,6.0,39,13,210,174,355,2653,29,26,7.5,102,397,1832,16,4.6,94,85,762,14,,,,,,,,,,,,,,,,,
2,1949,153,2831,696,4.1,45,22,183,172,343,1647,10,23,4.8,88,353,1184,10,3.4,76,51,420,19,,,,,,,,,,,,,,,,,
