Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1943,DET,HC,10,7,7,6,6,6,6,7,8,6,5,6,1,3,4,4,7,5,7,5,3,5,5,5,5,1,6,6,5,5,5
1944,DET,HC,11,4,3,5,6,4,4,7,9,5,4,5,3,7,3,3,8,2,6,4,3,8,6,3,3,2,9,9,8,5,4
1945,DET,HC,10,3,10,5,5,6,5,10,9,8,6,7,5,3,4,3,10,7,4,5,4,5,2,1,1,6,7,8,10,4,6
1946,DET,HC,10,10,10,10,10,10,9,8,10,10,10,10,2,2,4,7,10,9,10,10,10,10,8,9,7,7,6,9,9,10,9
1947,DET,HC,10,9,8,8,9,7,8,9,10,8,9,7,7,3,4,3,9,5,10,8,6,9,9,7,9,4,7,9,9,6,9
