,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2012,NWE,DC,32,3,1,1,5,1,1,2,2,7,1,17,8,4,4,4,4,6,25,9,2,11,9,8,6,1,26,29,21,5,27
1,2013,NWE,DC,32,3,8,8,13,7,3,8,9,9,2,9,9,7,10,13,7,15,26,10,10,29,30,11,24,5,23,18,14,12,11
2,2014,NWE,DC,32,1,2,1,10,11,4,1,13,18,12,22,2,7,9,5,4,17,13,8,14,12,9,2,9,18,24,17,12,12,16
3,2015,NWE,DC,32,3,5,3,8,6,3,1,25,30,11,29,2,5,5,1,1,7,9,10,22,10,9,6,11,16,21,17,11,20,8
4,2016,NWE,DC,32,1,3,1,2,4,3,1,3,7,5,25,13,23,4,6,1,3,8,1,14,3,3,1,8,9,26,12,8,15,6
5,2017,NWE,DC,32,1,11,1,9,1,2,2,11,10,6,12,2,7,2,3,2,5,29,5,25,5,20,2,31,23,30,30,18,18,20
6,2018,DET,HC,32,22,23,21,21,24,25,11,18,23,23,28,8,11,20,22,12,25,10,16,31,13,10,6,16,19,3,8,19,29,25
7,2019,DET,HC,32,30,24,24,28,17,18,19,16,21,29,22,11,17,10,10,21,15,31,26,24,26,21,14,10,7,31,32,27,30,28
8,2020,DET,HC,32,24,27,30,30,20,20,17,30,30,14,26,15,13,10,13,17,14,32,32,31,29,28,32,15,29,16,30,32,30,32
