Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1978,CIN,HC,28,26,26,21,8,11,21,24,25,18,25,12,18,5,10,20,23,15,10,12,20,22,19,16,17,14,5,3,8,22,10
1979,CIN,HC,28,26,3,24,27,23,13,2,14,11,7,9,6,20,24,18,3,25,28,28,5,13,16,20,19,1,24,27,27,17,28
