,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1977,39,Atlanta Falcons,NFL,14,7,7,0,.500,0.5,-6.1,6.6,,,,,2,
1,1978,40,Atlanta Falcons,NFL,16,9,7,0,.563,-4.6,-3.7,-0.9,2,1,1,.500,2,
2,1979,41,Atlanta Falcons,NFL,16,6,10,0,.375,-6.6,-1.9,-4.7,,,,,3,
3,1980,42,Atlanta Falcons,NFL,16,12,4,0,.750,7.8,4.5,3.4,1,0,1,.000,1,
4,1981,43,Atlanta Falcons,NFL,16,7,9,0,.438,4.0,6.5,-2.6,,,,,2,
5,1982,44,Atlanta Falcons,NFL,9,5,4,0,.556,-3.8,-0.5,-3.3,1,0,1,.000,1,
6,1985,47,Tampa Bay Buccaneers,NFL,16,2,14,0,.125,-7.4,-1.9,-5.5,,,,,5,
7,1986,48,Tampa Bay Buccaneers,NFL,16,2,14,0,.125,-15.4,-4.6,-10.8,,,,,5,
